# wavelength_(μm) flux_(mJy) flux_unc_(mJy)
4.4296427 0.047766754 0.000604558
4.4303093 0.047766754 0.000573389
4.4309750 0.048263114 0.000550734
4.4316416 0.048263114 0.000557893
4.4323082 0.049559434 0.000552020
4.4329739 0.048263114 0.000442504
4.4336405 0.047755911 0.000278386
4.4343071 0.047214136 0.000527756
4.4349728 0.047755911 0.000657109
4.4356394 0.047755911 0.000571115
4.4363050 0.047816074 0.000543058
4.4369717 0.048059044 0.000628905
4.4376378 0.049777007 0.000558034
4.4383039 0.049777007 0.000629049
4.4389706 0.047816074 0.000545613
4.4396362 0.046874602 0.000518760
4.4403028 0.046874602 0.000580900
4.4409685 0.046784238 0.000570800
4.4416351 0.044266215 0.000627350
4.4423008 0.043672483 0.000584084
4.4429674 0.043672483 0.000610854
4.4436331 0.043672483 0.000599720
4.4442997 0.045543391 0.000528120
4.4449654 0.048058000 0.000511244
4.4456320 0.048639291 0.000517344
4.4462976 0.050420575 0.000520932
4.4469643 0.050420575 0.000581788
4.4476299 0.050420575 0.000533688
4.4482965 0.049086674 0.000524353
4.4489622 0.049083368 0.000702932
4.4496284 0.049025372 0.000625903
4.4502945 0.049025372 0.000686755
4.4509602 0.048481465 0.000591358
4.4516268 0.048481465 0.000612961
4.4522924 0.048481465 0.000684802
4.4529591 0.048481465 0.000535293
4.4536247 0.047116834 0.000619948
4.4542904 0.046413058 0.000664924
4.4549570 0.045762952 0.000627525
4.4556227 0.046413058 0.000581484
4.4562883 0.046398141 0.000623074
4.4569550 0.046413058 0.000539737
4.4576206 0.046819599 0.000478051
4.4582863 0.047250607 0.000585696
4.4589529 0.046819599 0.000575311
4.4596186 0.046819599 0.000804961
4.4602842 0.047404846 0.000561504
4.4609509 0.047390246 0.000605847
4.4616165 0.047390246 0.000636076
4.4622822 0.047404846 0.000630960
4.4629478 0.050890934 0.000569159
4.4636145 0.050890934 0.000588271
4.4642472 0.050890934 0.000495838
4.4649134 0.050375417 0.000586224
4.4655790 0.046979001 0.000453182
4.4662452 0.046979001 0.000543444
4.4669108 0.046979001 0.000478307
4.4675770 0.047795226 0.000537582
4.4682426 0.048347249 0.000584215
4.4689083 0.050011324 0.000565986
4.4695745 0.050011324 0.000480794
4.4702401 0.050011324 0.000366769
4.4709058 0.047828706 0.000361545
4.4715719 0.047713669 0.000430709
4.4722376 0.047713669 0.000513360
4.4729033 0.047828706 0.000550120
4.4735694 0.048062656 0.000551180
4.4742351 0.048437513 0.000625486
4.4749007 0.048437513 0.000646403
4.4755664 0.048062656 0.000689688
4.4762325 0.046577162 0.000614301
4.4768982 0.046577162 0.000596775
4.4775639 0.046577162 0.000602062
4.4782295 0.047511681 0.000601807
4.4788952 0.047511681 0.000608356
4.4795609 0.049840518 0.000585557
4.4802270 0.049840518 0.000559302
4.4808927 0.048213336 0.000557959
4.4815583 0.047964350 0.000662346
4.4822240 0.048213336 0.000463510
4.4828897 0.048213336 0.000528816
4.4835553 0.048402650 0.000535652
4.4842210 0.048456502 0.000562223
4.4848866 0.049180989 0.000525437
4.4855523 0.050587477 0.000648014
4.4862180 0.051246984 0.000727490
4.4868836 0.051246984 0.000645397
4.4875493 0.051246984 0.000577451
4.4882150 0.049594035 0.000556148
4.4888802 0.049594035 0.000543543
4.4895458 0.049372219 0.000574455
4.4902115 0.049372219 0.000556520
4.4908772 0.049372219 0.000587050
4.4915428 0.049611395 0.000629821
4.4922085 0.049372219 0.000569732
4.4928741 0.048487754 0.000577114
4.4935393 0.048362554 0.000623693
4.4942050 0.047543380 0.000667622
4.4948707 0.047543380 0.000610569
4.4955363 0.047493416 0.000512689
4.4962015 0.047493416 0.000474591
4.4968672 0.049304088 0.000475809
4.4975328 0.050314965 0.000418975
4.4981980 0.050822366 0.000531377
4.4988637 0.050822366 0.000569187
4.4995294 0.050822366 0.000662975
4.5001945 0.049342756 0.000600474
4.5008602 0.049342756 0.000636317
4.5015254 0.049342756 0.000712342
4.5021911 0.051990071 0.000538009
4.5028567 0.052107462 0.000654122
4.5035219 0.052107462 0.000651304
4.5041876 0.051990071 0.000613225
4.5048528 0.047105773 0.000615655
4.5055184 0.047105773 0.000610314
4.5061836 0.047105773 0.000471725
4.5068488 0.048302874 0.000553634
4.5075145 0.048610532 0.000330503
4.5081797 0.050361377 0.000534843
4.5088453 0.050526438 0.000625394
4.5095105 0.050526438 0.000534699
4.5101762 0.050361377 0.000528937
4.5108085 0.048812599 0.000449535
4.5114737 0.047540334 0.000450896
4.5121393 0.047300249 0.000493647
4.5128045 0.047540334 0.000474829
4.5134697 0.047540334 0.000512367
4.5141354 0.052926478 0.000487006
4.5148005 0.052926478 0.000382753
4.5154657 0.052926478 0.000473208
4.5161314 0.049387564 0.000475172
4.5167961 0.049387564 0.000510631
4.5174618 0.049387564 0.000515336
4.5181270 0.049637412 0.000448138
4.5187922 0.049637412 0.000513417
4.5194573 0.049637412 0.000522864
4.5201225 0.048418357 0.000445405
4.5207882 0.048297183 0.000595374
4.5214529 0.048297183 0.000383087
4.5221186 0.048418357 0.000671042
4.5227833 0.049238855 0.000560338
4.5234489 0.049238855 0.000554282
4.5241137 0.049238855 0.000511307
4.5247793 0.048569089 0.000449693
4.5254440 0.047029839 0.000522298
4.5261097 0.047029839 0.000504009
4.5267744 0.047169112 0.000453834
4.5274401 0.047786560 0.000442176
4.5281048 0.047786560 0.000336692
4.5287700 0.050368526 0.000457682
4.5294352 0.050973411 0.000619077
4.5301003 0.050973411 0.000597302
4.5307655 0.050368526 0.000568205
4.5314307 0.047365844 0.000638888
4.5320959 0.047365844 0.000506697
4.5327606 0.047365844 0.000627290
4.5334258 0.048685202 0.000620208
4.5340910 0.049171757 0.000629319
4.5347557 0.051055662 0.000958177
4.5354214 0.051086679 0.000598259
4.5360861 0.051086679 0.000595291
4.5367513 0.051055662 0.000562742
4.5374165 0.050666430 0.000513776
4.5380812 0.048584937 0.000586547
4.5387464 0.048584937 0.000570549
4.5394115 0.048584937 0.000575609
4.5400763 0.051246690 0.000549746
4.5407410 0.051246690 0.000678404
4.5414062 0.051246690 0.000566621
4.5420713 0.039519318 0.001441770
4.5427361 0.039519318 0.001442723
4.5434012 0.039519318 0.001493435
4.5440660 0.047435028 0.000588362
4.5447311 0.047435028 0.000641392
4.5453959 0.047475310 0.000701009
4.5460610 0.047475310 0.000582013
4.5467257 0.047475310 0.000735515
4.5473909 0.049783080 0.000626655
4.5480556 0.050945484 0.000669900
4.5487204 0.050945484 0.000657236
4.5493855 0.050945484 0.000668132
4.5500503 0.049164117 0.000694549
4.5506825 0.047274637 0.000682035
4.5513473 0.047274637 0.000658723
4.5520120 0.047274637 0.000602251
4.5526772 0.049824574 0.000672588
4.5533419 0.050442297 0.000685831
4.5540071 0.052233643 0.000653750
4.5546718 0.052233643 0.000617178
4.5553370 0.051102396 0.000717892
4.5560017 0.051102396 0.000651215
4.5566664 0.049095000 0.000493596
4.5573311 0.049095000 0.000499350
4.5579958 0.049095000 0.000560428
4.5586605 0.049104500 0.000560172
4.5593257 0.049357310 0.000517851
4.5599904 0.050027874 0.000583886
4.5606551 0.050027874 0.000693488
4.5613198 0.050027874 0.000521578
4.5619845 0.050072471 0.000661610
4.5626493 0.048798400 0.000674589
4.5633140 0.048798400 0.000592454
4.5639787 0.048973981 0.000548333
4.5646434 0.049000513 0.000593287
4.5653081 0.048994337 0.000533031
4.5659728 0.049000513 0.000308414
4.5666375 0.049743567 0.000246456
4.5673022 0.050314067 0.000204420
4.5679669 0.050635817 0.000406264
4.5686312 0.050635817 0.000599240
4.5692959 0.049743567 0.000676261
4.5699606 0.048673818 0.000594554
4.5706253 0.048491624 0.000573022
4.5712900 0.048286809 0.000619384
4.5719547 0.048286809 0.000585616
4.5726190 0.048014838 0.000596950
4.5732837 0.048014838 0.000524264
4.5739484 0.047945127 0.000572920
4.5746131 0.046908148 0.000627006
4.5752773 0.048014838 0.000699122
4.5759420 0.049779216 0.000615277
4.5766068 0.049582750 0.000733510
4.5772710 0.049582750 0.000565238
4.5779357 0.049582750 0.000503009
4.5786004 0.047072279 0.000499389
4.5792646 0.045908259 0.000527051
4.5799294 0.045908259 0.000536324
4.5805936 0.045908259 0.000621148
4.5812583 0.046409388 0.000583349
4.5819230 0.046409388 0.000631282
4.5825872 0.046479188 0.000575156
4.5832520 0.046409388 0.000504920
4.5839162 0.046407640 0.000606810
4.5845809 0.046407640 0.000576687
4.5852451 0.045513334 0.000486038
4.5859094 0.045374144 0.000589085
4.5865741 0.044662854 0.000568620
4.5872383 0.044662854 0.000594826
4.5879030 0.042283672 0.000475364
4.5885673 0.042283672 0.000536774
4.5892315 0.042283672 0.000513854
4.5898962 0.043712476 0.000465453
4.5905604 0.045188033 0.000481920
4.5912247 0.045381100 0.000485154
4.5918565 0.045381100 0.000519427
4.5925207 0.045188033 0.000487499
4.5931849 0.044513890 0.000763584
4.5938492 0.041564538 0.000575286
4.5945139 0.040777895 0.000707618
4.5951781 0.040777895 0.000667988
4.5958424 0.040777895 0.000529934
4.5965066 0.042584698 0.000633122
4.5971708 0.043946721 0.000572198
4.5978351 0.043946721 0.000636750
4.5984993 0.043946721 0.000554708
4.5991640 0.044546605 0.000512569
4.5998282 0.043635227 0.000488920
4.6004925 0.043187622 0.000465828
4.6011567 0.043635227 0.000540952
4.6018209 0.041374344 0.000615813
4.6024852 0.041374344 0.000554245
4.6031494 0.041828439 0.000571262
4.6038136 0.043303626 0.000636779
4.6044779 0.043303626 0.000665445
4.6051416 0.043786343 0.000587156
4.6058064 0.043786343 0.000551232
4.6064701 0.043786343 0.000517500
4.6071343 0.042474663 0.000572799
4.6077981 0.040885512 0.000596739
4.6084623 0.040425997 0.000694993
4.6091266 0.040425997 0.000590910
4.6097908 0.040425997 0.000628318
4.6104546 0.043757709 0.000695126
4.6111188 0.043771762 0.000677460
4.6117830 0.043771762 0.000705123
4.6124473 0.043771762 0.000668498
4.6131110 0.041888334 0.000463758
4.6137753 0.041694324 0.000445647
4.6144395 0.041694324 0.000502473
4.6151037 0.041811409 0.000587152
4.6157675 0.041888334 0.000638581
4.6164317 0.042587384 0.000718845
4.6170955 0.043595849 0.000693404
4.6177597 0.044336992 0.000642403
4.6184235 0.044336992 0.000715296
4.6190877 0.044336992 0.000658376
4.6197519 0.044336992 0.000713870
4.6204157 0.043482502 0.000733201
4.6210799 0.043482502 0.000703341
4.6217437 0.045253312 0.000805800
4.6224079 0.045253312 0.000760772
4.6230717 0.045253312 0.000776641
4.6237359 0.045253312 0.000619978
4.6243997 0.042919777 0.000667097
4.6250639 0.042587680 0.000466363
4.6257277 0.042919777 0.000632830
4.6263914 0.042919777 0.000693176
4.6270223 0.046054208 0.000686089
4.6276865 0.046330929 0.000729823
4.6283503 0.046330929 0.000659202
4.6290140 0.046330929 0.000673171
4.6296782 0.045983307 0.000668032
4.6303420 0.045983307 0.000634180
4.6310058 0.045117179 0.000671244
4.6316695 0.045532107 0.000744821
4.6323338 0.045657506 0.000759292
4.6329975 0.045657506 0.000656535
4.6336613 0.045657506 0.000445085
4.6343250 0.048211202 0.000449294
4.6349888 0.048211202 0.000530322
4.6356525 0.048211202 0.000607529
4.6363168 0.045808079 0.000609344
4.6369805 0.045808079 0.000625792
4.6376443 0.045808079 0.000645855
4.6383080 0.048046909 0.000686095
4.6389718 0.048046909 0.000642654
4.6396356 0.048046909 0.000744051
4.6402993 0.047058390 0.001251116
4.6409631 0.047058390 0.000455275
4.6416268 0.047058390 0.000571767
4.6422906 0.047443163 0.000561627
4.6429543 0.048300570 0.000647163
4.6436181 0.048405603 0.000617807
4.6442819 0.048300570 0.000547724
4.6449451 0.048405603 0.000535909
4.6456089 0.048841675 0.000535248
4.6462727 0.049565069 0.000572123
4.6469364 0.049565069 0.000588217
4.6476002 0.049565069 0.000652782
4.6482639 0.048636730 0.000753494
4.6489272 0.048636730 0.000792109
4.6495910 0.048636730 0.000691304
4.6502547 0.049786461 0.000723833
4.6509180 0.050325228 0.000684601
4.6515813 0.050325228 0.000613840
4.6522450 0.049786461 0.000697224
4.6529088 0.049786461 0.000693422
4.6535721 0.048761246 0.000765492
4.6542358 0.048735424 0.000791205
4.6548991 0.045747885 0.000711126
4.6555629 0.045098569 0.000827186
4.6562266 0.043087523 0.000752444
4.6568899 0.040320715 0.000819984
4.6575537 0.036656333 0.000557127
4.6582170 0.034065273 0.000542595
4.6588807 0.031357202 0.000549551
4.6595440 0.027677358 0.000761577
4.6602077 0.024114787 0.000722702
4.6608710 0.021860459 0.000790801
4.6615348 0.021273260 0.000642959
4.6621981 0.016902402 0.000698489
4.6628613 0.013235561 0.000644350
4.6635251 0.010956196 0.000646530
4.6641884 0.008144033 0.000711788
4.6648188 0.007528514 0.000728334
4.6654825 0.004828616 0.000668758
4.6661458 0.004231258 0.000507246
4.6668091 0.001744983 0.000640380
4.6674728 0.000710513 0.000623736
4.6681356 0.000381821 0.000737966
4.6687994 0.000365904 0.000604454
4.6694627 0.000203323 0.000697613
4.6701260 0.000166629 0.000663449
4.6707897 0.000166629 0.000845460
4.6714525 0.000166629 0.000743249
4.6721163 0.000172741 0.000751954
4.6727796 0.000304001 0.000744665
4.6734428 0.000304001 0.000618878
4.6741061 0.000523804 0.000639458
4.6747694 0.000172741 0.000539899
4.6754332 0.000523804 0.000490763
4.6760960 0.000606002 0.000553432
4.6767597 0.000872110 0.000645761
4.6774225 0.001662510 0.000617548
4.6780863 0.002167177 0.000527416
4.6787491 0.003326650 0.000519463
4.6794128 0.004455081 0.000548350
4.6800756 0.004689504 0.000854224
4.6807389 0.007353147 0.000673609
4.6814022 0.007916498 0.000688078
4.6820655 0.008361783 0.000706585
4.6827288 0.009169767 0.000460682
4.6833916 0.011709179 0.000705743
4.6840553 0.013584196 0.000720317
4.6847181 0.013636161 0.000838782
4.6853814 0.015109551 0.000670699
4.6860447 0.017650843 0.000681224
4.6867075 0.019525891 0.000698276
4.6873713 0.020534214 0.000666614
4.6880341 0.020989178 0.000677559
4.6886969 0.024160167 0.000870745
4.6893606 0.026087542 0.000673238
4.6900234 0.026087542 0.000825111
4.6906862 0.026243036 0.000778161
4.6913500 0.026709342 0.000684768
4.6920128 0.028277014 0.000626258
4.6926756 0.030552133 0.000651585
4.6933389 0.031711829 0.000703449
4.6940022 0.033433956 0.000878071
4.6946645 0.034252641 0.000825203
4.6952944 0.035039549 0.000750870
4.6959577 0.035961332 0.000771094
4.6966205 0.037747160 0.000677814
4.6972837 0.037747160 0.000899940
4.6979465 0.037972710 0.000765829
4.6986098 0.037747160 0.000743548
4.6992726 0.039227757 0.000748116
4.6999354 0.039228472 0.000786541
4.7005987 0.042114448 0.000772368
4.7012615 0.042114448 0.000867735
4.7019243 0.044656636 0.000775255
4.7025876 0.044885539 0.000694553
4.7032504 0.045158015 0.000628049
4.7039132 0.045410212 0.000692857
4.7045765 0.046237921 0.000678035
4.7052393 0.048212147 0.000740331
4.7059021 0.048212147 0.000679114
4.7065649 0.047011772 0.000586964
4.7072277 0.047011772 0.000410344
4.7078910 0.047011772 0.000478018
4.7085538 0.047011772 0.000682126
4.7092166 0.049735537 0.000606344
4.7098794 0.049735537 0.000930600
4.7105422 0.049735537 0.000765038
4.7112050 0.049995555 0.000759385
4.7118678 0.049995555 0.000665913
4.7125306 0.049995555 0.000655028
4.7131934 0.049995555 0.000627635
4.7138562 0.050753318 0.000749905
4.7145190 0.053188479 0.000631058
4.7151818 0.054431848 0.000784117
4.7158446 0.053188479 0.000729185
4.7165074 0.053188479 0.000773706
4.7171702 0.049497752 0.000705400
4.7178330 0.049497752 0.000866788
4.7184958 0.049497752 0.000722766
4.7191586 0.050357956 0.000777545
4.7198210 0.050607145 0.000762940
4.7204838 0.050853694 0.000738100
4.7211466 0.052424451 0.000653416
4.7218094 0.053133060 0.000631800
4.7224722 0.053306813 0.000643669
4.7231345 0.053306813 0.000722078
4.7237973 0.053306813 0.000724226
4.7244601 0.053306070 0.000699315
4.7251229 0.053306070 0.000765929
4.7257853 0.052694601 0.000757148
4.7264481 0.052694601 0.000553451
4.7271104 0.052694601 0.000627876
4.7277732 0.052744637 0.000707245
4.7284360 0.053814637 0.000665262
4.7290983 0.054434529 0.000695419
4.7297611 0.054434529 0.000157657
4.7303905 0.054434529 0.000388962
4.7310534 0.054434529 0.000359587
4.7317152 0.052124390 0.000522699
4.7323780 0.051050977 0.000464530
4.7330408 0.051050977 0.000587640
4.7337036 0.051050977 0.000757136
4.7343655 0.052065506 0.000387484
4.7350283 0.052065506 0.000695599
4.7356911 0.054003615 0.000718583
4.7363529 0.054288595 0.000685083
4.7370157 0.054288595 0.000770259
4.7376781 0.054003615 0.000739154
4.7383404 0.053819311 0.000765566
4.7390032 0.053309394 0.000758719
4.7396650 0.053080893 0.000641106
4.7403278 0.053305635 0.000638349
4.7409906 0.053305635 0.000762855
4.7416525 0.053305635 0.000749952
4.7423153 0.053642281 0.000768172
4.7429771 0.054081875 0.000681914
4.7436399 0.054341061 0.000634178
4.7443023 0.054341061 0.000731583
4.7449646 0.054341061 0.000458409
4.7456274 0.054341061 0.000687232
4.7462893 0.054341061 0.000566619
4.7469521 0.056060873 0.000807926
4.7476139 0.056060873 0.000794260
4.7482767 0.056060873 0.000770548
4.7489386 0.054314629 0.000809387
4.7496014 0.053959687 0.000702808
4.7502632 0.053958515 0.000701731
4.7509260 0.053958515 0.000747933
4.7515879 0.053958515 0.000824737
4.7522507 0.054947968 0.000801390
4.7529125 0.054947968 0.000784243
4.7535753 0.054947968 0.000865179
4.7542372 0.054947968 0.000837673
4.7548990 0.052689896 0.000819666
4.7555618 0.052689896 0.000839891
4.7562237 0.056246524 0.000858821
4.7568865 0.056246524 0.000758238
4.7575483 0.054419847 0.000603968
4.7581773 0.054783198 0.000406167
4.7588396 0.054783198 0.000680462
4.7595019 0.054783198 0.000672025
4.7601638 0.056564327 0.000717355
4.7608261 0.056564327 0.000724205
4.7614884 0.056564327 0.000746382
4.7621503 0.055628601 0.000863640
4.7628126 0.053334102 0.000846296
4.7634749 0.053083494 0.000830511
4.7641368 0.053334102 0.000824682
4.7647991 0.053334102 0.000735646
4.7654610 0.054382550 0.000886126
4.7661233 0.054511395 0.000840931
4.7667851 0.054511395 0.000770845
4.7674475 0.054511395 0.000824195
4.7681093 0.056126051 0.000911995
4.7687716 0.056126051 0.000807720
4.7694335 0.056724291 0.000792129
4.7700958 0.056724291 0.000822857
4.7707577 0.056724291 0.000784325
4.7714200 0.056213612 0.000641921
4.7720819 0.056044423 0.000611753
4.7727437 0.054319850 0.000643428
4.7734060 0.053445950 0.000786344
4.7740679 0.053445950 0.000696936
4.7747297 0.053445950 0.000823315
4.7753916 0.052285408 0.000814452
4.7760539 0.052000949 0.000707203
4.7767158 0.052000949 0.000795584
4.7773776 0.050068472 0.000811926
4.7780395 0.048615792 0.000759695
4.7787013 0.046804220 0.000824370
4.7793636 0.046453484 0.000746545
4.7800255 0.046453484 0.000731708
4.7806873 0.046804220 0.000720871
4.7813487 0.053054040 0.000656693
4.7820106 0.053054040 0.000694079
4.7826724 0.053054040 0.000662880
4.7833343 0.053054040 0.000698745
4.7839961 0.054224733 0.000438663
4.7846580 0.053987777 0.000695326
4.7853198 0.053987777 0.000764745
4.7859817 0.053987777 0.000733457
4.7866435 0.053261832 0.000819691
4.7873054 0.053261832 0.000673552
4.7879672 0.053261832 0.000434860
4.7886291 0.056668472 0.000736029
4.7892909 0.056838582 0.000776922
4.7899528 0.057641426 0.000673763
4.7906141 0.057727838 0.000737055
4.7912426 0.057641426 0.000111853
4.7919044 0.056838582 0.000624586
4.7925663 0.054014461 0.000568294
4.7932281 0.051485366 0.000660361
4.7938900 0.051485366 0.000551798
4.7945518 0.051485366 0.000720996
4.7952132 0.053389925 0.000660625
4.7958746 0.054885498 0.000625521
4.7965364 0.056776882 0.000381974
4.7971983 0.060163839 0.000726186
4.7978601 0.061795953 0.000450244
4.7985215 0.061795953 0.000579604
4.7991829 0.061795953 0.000627169
4.7998447 0.055668975 0.000459626
4.8005066 0.055668975 0.000672566
4.8011684 0.055484511 0.000624559
4.8018298 0.055484511 0.000624067
4.8024912 0.055484511 0.000628783
4.8031530 0.055907157 0.000628693
4.8038149 0.055907157 0.000687770
4.8044758 0.056311930 0.000689033
4.8051376 0.058854648 0.000693968
4.8057995 0.059059338 0.000473102
4.8064609 0.060012264 0.000523359
4.8071222 0.060264869 0.000643202
4.8077841 0.060264869 0.000736903
4.8084455 0.060264869 0.000641139
4.8091068 0.058871296 0.000472089
4.8097687 0.058840858 0.000616454
4.8104296 0.058810421 0.000725013
4.8110914 0.058810421 0.000601323
4.8117528 0.056539707 0.000600626
4.8124142 0.056496307 0.000630696
4.8130760 0.051961678 0.000847858
4.8137369 0.051961678 0.000760786
4.8143988 0.051961678 0.000865012
4.8150601 0.057432911 0.000618252
4.8157215 0.057760147 0.000808981
4.8163829 0.058098233 0.000666030
4.8170109 0.059848245 0.000605955
4.8176723 0.059848245 0.000711570
4.8183341 0.059848245 0.000688688
4.8189955 0.059940717 0.000492653
4.8196564 0.059848245 0.000459577
4.8203177 0.059940717 0.000648006
4.8209791 0.060978154 0.000996486
4.8216405 0.060978154 0.000891661
4.8223019 0.059532820 0.001011808
4.8229632 0.056320621 0.000923298
4.8236246 0.056320621 0.000780006
4.8242860 0.056320621 0.000872825
4.8249469 0.059989486 0.000915087
4.8256078 0.059989486 0.000902897
4.8262691 0.059989486 0.000827230
4.8269305 0.058842740 0.000758545
4.8275919 0.058842740 0.000774894
4.8282533 0.058842740 0.000840342
4.8289142 0.061919545 0.000826042
4.8295755 0.062234376 0.000993148
4.8302369 0.062234376 0.000806802
4.8308978 0.062234376 0.000783520
4.8315592 0.059397987 0.000717278
4.8322206 0.057581731 0.000779181
4.8328815 0.057181543 0.000840120
4.8335428 0.057181543 0.000570135
4.8342037 0.057181543 0.000608478
4.8348651 0.058797848 0.000749035
4.8355260 0.059613868 0.000645329
4.8361874 0.059613868 0.000527070
4.8368483 0.059802769 0.000156772
4.8375096 0.061228655 0.000601918
4.8381705 0.060540404 0.000824021
4.8388319 0.061054715 0.000748179
4.8394928 0.061054715 0.000805641
4.8401537 0.060540404 0.000745082
4.8408151 0.060540404 0.000826849
4.8414760 0.058199161 0.000682833
4.8421369 0.058003003 0.000747514
4.8427982 0.056315342 0.000830933
4.8434596 0.056315342 0.000827496
4.8441205 0.056315342 0.000997936
4.8447819 0.061192629 0.000789837
4.8454428 0.062091181 0.000800898
4.8461037 0.062091181 0.000617663
4.8467646 0.062091181 0.000738677
4.8474255 0.059521849 0.000753848
4.8480530 0.059521849 0.000848175
4.8487144 0.059521849 0.000814909
4.8493752 0.060566644 0.000793609
4.8500361 0.060567792 0.000797764
4.8506970 0.063095683 0.000773991
4.8513579 0.063095683 0.000862171
4.8520188 0.063095683 0.000882630
4.8526797 0.061113513 0.000832627
4.8533406 0.056868857 0.000800385
4.8540015 0.056868857 0.000792880
4.8546624 0.057685779 0.000827369
4.8553233 0.057685779 0.000666805
4.8559842 0.057685779 0.000537750
4.8566451 0.058918299 0.000292925
4.8573055 0.058918299 0.000717723
4.8579664 0.060843217 0.000733848
4.8586273 0.061545772 0.000804094
4.8592882 0.061891397 0.000581739
4.8599491 0.061891397 0.000777002
4.8606100 0.061891397 0.000770247
4.8612704 0.061891397 0.000829215
4.8619313 0.060051510 0.000747870
4.8625922 0.059149620 0.000898798
4.8632526 0.058796341 0.001004175
4.8639135 0.054712039 0.000895270
4.8645744 0.054073199 0.000887810
4.8652349 0.054073199 0.000817558
4.8658957 0.054712039 0.000862431
4.8665566 0.058271208 0.000756389
4.8672171 0.060382924 0.000853238
4.8678780 0.060382924 0.000804687
4.8685384 0.060716393 0.000672097
4.8691993 0.060716393 0.000678019
4.8698597 0.060716393 0.000708730
4.8705206 0.058509507 0.000829500
4.8711476 0.058509507 0.000851098
4.8718085 0.056585791 0.000894848
4.8724689 0.055910488 0.000883976
4.8731294 0.055691917 0.000824132
4.8737903 0.055691917 0.001478592
4.8744507 0.054798043 0.000916530
4.8751116 0.053373491 0.000730270
4.8757720 0.053365686 0.000675678
4.8764324 0.053365686 0.000710070
4.8770928 0.053373491 0.000780141
4.8777537 0.057448531 0.000590300
4.8784142 0.057875889 0.000825186
4.8790746 0.058038297 0.000863482
4.8797350 0.058038297 0.000904031
4.8803954 0.058038297 0.000690090
4.8810563 0.058038297 0.000799655
4.8817167 0.057890265 0.000795193
4.8823771 0.057541491 0.000941231
4.8830376 0.057541491 0.000785982
4.8836980 0.055552875 0.000812213
4.8843584 0.055439791 0.000815523
4.8850188 0.055439791 0.000778297
4.8856792 0.054605005 0.000786005
4.8863397 0.054204935 0.000801927
4.8870001 0.055439791 0.000834660
4.8876605 0.056886285 0.000879597
4.8883209 0.056886285 0.000935269
4.8889813 0.056886285 0.000913752
4.8896418 0.057140263 0.001410537
4.8903022 0.058138502 0.000863175
4.8909626 0.058138502 0.000802253
4.8916225 0.058207899 0.000784924
4.8922830 0.058207899 0.000765234
4.8929434 0.057178232 0.000677364
4.8936038 0.056551423 0.000822594
4.8942637 0.054831283 0.000733350
4.8949242 0.054831283 0.000813356
4.8955846 0.054831283 0.000664421
4.8962450 0.053047081 0.000734265
4.8969049 0.053047081 0.000818834
4.8975654 0.053047081 0.000914266
4.8982258 0.053047081 0.000751250
4.8988857 0.053047081 0.000778872
4.8995461 0.055781488 0.000797743
4.9002061 0.057731176 0.000754916
4.9008331 0.059114999 0.000434825
4.9014931 0.059743571 0.000896546
4.9021535 0.059743571 0.000739263
4.9028134 0.059114999 0.000770145
4.9034739 0.056593827 0.000703916
4.9041338 0.056278235 0.000916072
4.9047942 0.054729257 0.000794244
4.9054542 0.054729257 0.000787199
4.9061146 0.054729257 0.000682185
4.9067745 0.056487436 0.000663702
4.9074345 0.056487436 0.000761569
4.9080944 0.056487436 0.000871298
4.9087548 0.055481593 0.000647186
4.9094148 0.055481593 0.000697552
4.9100752 0.055481593 0.000668662
4.9107351 0.058795152 0.000726125
4.9113951 0.060618036 0.000936910
4.9120550 0.060633198 0.000894782
4.9127150 0.060633198 0.000787613
4.9133749 0.060633198 0.000728744
4.9140348 0.058839184 0.000722667
4.9146953 0.058679876 0.000908267
4.9153552 0.058679876 0.000873806
4.9160151 0.058839184 0.000927516
4.9166751 0.058863748 0.000906763
4.9173350 0.058877023 0.000781732
4.9179950 0.059141460 0.001026198
4.9186549 0.058877023 0.000895547
4.9193149 0.058863748 0.000827376
4.9199748 0.058877023 0.000702716
4.9206347 0.059141460 0.000695700
4.9212947 0.061318091 0.000815258
4.9219546 0.062009203 0.000850383
4.9225807 0.062232065 0.001079033
4.9232407 0.062232065 0.001135547
4.9239006 0.062232065 0.000824451
4.9245605 0.057692632 0.000713678
4.9252205 0.057243998 0.000548738
4.9258804 0.055995229 0.000744277
4.9265399 0.055995229 0.000809579
4.9271998 0.056821454 0.000851520
4.9278598 0.056821454 0.000897667
4.9285192 0.059927650 0.000744119
4.9291792 0.062670499 0.000660512
4.9298391 0.062883841 0.001002341
4.9304986 0.062883841 0.000927522
4.9311585 0.062883841 0.000887430
4.9318185 0.061466080 0.000797103
4.9324780 0.061466080 0.000968226
4.9331379 0.061466080 0.000876345
4.9337974 0.062138787 0.000896566
4.9344573 0.062138787 0.000973810
4.9351168 0.062138787 0.001005437
4.9357767 0.059963110 0.000954627
4.9364362 0.059291430 0.001027927
4.9370961 0.059291430 0.001244295
4.9377556 0.059963110 0.000761421
4.9384151 0.061121685 0.001063215
4.9390750 0.061497660 0.000883254
4.9397345 0.063998963 0.000967721
4.9403939 0.063998963 0.000956997
4.9410539 0.063998963 0.000940913
4.9417133 0.063510366 0.000896433
4.9423728 0.062463728 0.000875610
4.9430323 0.059560415 0.000932331
