# wavenumber_(/cm) absorbance absorbance_unc
2667.2885361 0.0312700 0.0022042
2666.8095365 0.0308884 0.0023724
2666.3307090 0.0306977 0.0025186
2665.8521244 0.0312012 0.0017080
2665.3736406 0.0311047 0.0018254
2664.8953285 0.0303111 0.0019227
2664.4172590 0.0301976 0.0025326
2663.9392901 0.0298612 0.0031959
2663.4615636 0.0302634 0.0023270
2662.9839374 0.0299289 0.0026305
2662.5065534 0.0252001 0.0015756
2662.0293406 0.0253563 0.0014921
2661.5522279 0.0327845 0.0031865
2661.0753571 0.0326776 0.0034891
2660.5986570 0.0226718 0.0031955
2660.1221278 0.0232035 0.0031437
2659.6457692 0.0444671 0.0031292
2659.1695812 0.0440868 0.0027781
2658.6935637 0.0478643 0.0028012
2658.2177166 0.0480988 0.0028722
2657.7420398 0.0535338 0.0030767
2657.2665332 0.0484007 0.0036439
2656.7912673 0.0372515 0.0024533
2656.3161008 0.0377556 0.0029623
2655.8411042 0.0475621 0.0027220
2655.3663480 0.0477779 0.0015419
2654.8916910 0.0475067 0.0019780
2654.4172742 0.0478768 0.0027057
2653.9429564 0.0483717 0.0023573
2653.4688785 0.0507483 0.0028739
2652.9948996 0.0407400 0.0007671
2652.5211604 0.0406033 0.0016940
2652.0475903 0.0325065 0.0011137
2651.5741892 0.0324550 0.0016714
2651.1008869 0.0280741 0.0027425
2650.6278237 0.0256002 0.0024521
2650.1549294 0.0258590 0.0003920
2649.6822037 0.0258998 0.0010640
2649.2096467 0.0294781 0.0016555
2648.7372582 0.0293726 0.0026869
2648.2651083 0.0307813 0.0035366
2647.7930565 0.0294757 0.0028320
2647.3211731 0.0279563 0.0035181
2646.8494577 0.0287599 0.0034673
2646.3779805 0.0279667 0.0033645
2645.9066012 0.0276622 0.0030693
2645.4354598 0.0286490 0.0031043
2644.9644162 0.0290878 0.0028373
2644.4936103 0.0358239 0.0027298
2644.0229020 0.0360748 0.0033098
2643.5524311 0.0359361 0.0033549
2643.0821277 0.0363075 0.0030481
2642.6119217 0.0360530 0.0024759
2642.1419528 0.0285023 0.0008694
2641.6721510 0.0285340 0.0002856
2641.2025163 0.0286699 0.0002691
2640.7330485 0.0285189 0.0019909
2640.2637476 0.0211623 0.0019975
2639.7946134 0.0100228 0.0018513
2639.3256460 0.0210134 0.0022258
2638.8568451 0.0189205 0.0030482
2638.3882108 0.0103428 0.0028712
2637.9198124 -0.0020344 0.0027077
2637.4515108 -0.0020986 0.0028430
2636.9833754 -0.0017872 0.0030462
2636.5154757 -0.0161212 0.0029495
2636.0476725 -0.0159391 0.0018310
2635.5801048 -0.0064913 0.0031747
2635.1126334 0.0199520 0.0027533
2634.6453973 0.0198744 0.0016008
2634.1783268 0.0202395 0.0006007
2633.7113526 0.0205266 0.0016651
2633.2446132 0.0208667 0.0020631
2632.7780392 0.0209065 0.0020681
2632.3116305 0.0240694 0.0021510
2631.8453871 0.0472958 0.0017534
2631.3793088 0.0470907 0.0019991
2630.9133955 0.0475040 0.0025581
2630.4476472 0.0215900 0.0012874
2629.9820638 0.0183662 0.0026672
2629.5166451 0.0103137 0.0017844
2629.0513912 0.0148521 0.0014680
2628.5863710 0.0153569 0.0020216
2628.1214461 0.0150306 0.0023866
2627.6566857 0.0238304 0.0021412
2627.1921587 0.0274341 0.0026130
2626.7277269 0.0605150 0.0018673
2626.2635282 0.0358043 0.0016770
2625.7994246 0.0359064 0.0021435
2625.3355540 0.0364043 0.0020534
2624.8718472 0.0215652 0.0028402
2624.4082353 0.0218451 0.0021195
2623.9448560 0.0151642 0.0023101
2623.4816403 0.0153109 0.0024682
2623.0185882 0.0148506 0.0028736
2622.5556994 0.0155350 0.0030164
2622.0929740 nan nan
2621.6304119 nan nan
2553.1745189 nan nan
2552.7369284 nan nan
2552.2993576 0.0121835 0.0027304
2551.8618716 0.0051647 0.0029729
2551.4247309 0.0079846 0.0029818
2550.9876098 0.0053093 0.0030070
2550.5506384 0.0053223 0.0025900
2550.1139467 0.0054410 0.0024094
2549.6774046 0.0032298 0.0020042
2549.2410119 0.0009689 0.0027758
2548.8046387 0.0036081 0.0023043
2548.3684148 0.0040905 0.0024710
2547.9324700 0.0038712 0.0020830
2547.4966744 0.0079653 0.0031380
2547.0608980 0.0084684 0.0031811
2546.6252708 0.0086031 0.0031909
2546.1899221 0.0088846 0.0031169
2545.7547223 0.0089040 0.0028423
2545.3196713 0.0013838 0.0029281
2544.8846394 0.0094187 0.0036669
2544.4498856 0.0036444 0.0018193
2544.0151509 0.0095402 0.0024069
2543.5806942 0.0095298 0.0028289
2543.1463858 0.0093525 0.0026152
2542.7122257 0.0059818 0.0023443
2542.2782138 0.0095592 0.0027531
2541.8443501 0.0095015 0.0029407
2541.4106344 0.0156451 0.0025669
2540.9771312 0.0152431 0.0025647
2540.5437114 0.0156420 0.0029975
2540.1104394 0.0142796 0.0032888
2539.6773152 0.0141476 0.0024567
2539.2443387 0.0078960 0.0028575
2538.8115097 0.0113202 0.0030451
2538.3788283 0.0112300 0.0027270
2537.9462944 0.0118903 0.0032792
2537.5139722 0.0083528 0.0025992
2537.0817329 0.0117482 0.0030081
2536.6497695 0.0053401 0.0028212
2536.2178246 0.0095609 0.0028212
2535.7860910 0.0054400 0.0029010
2535.3545687 0.0093407 0.0034145
2534.9230647 0.0092803 0.0033797
2534.4919003 0.0086458 0.0036245
2534.0606898 -0.0002994 0.0028294
2533.6297545 -0.0009328 0.0027301
2533.1988374 -0.0003427 0.0026461
2532.7681309 -0.0009608 0.0023432
2532.3376351 -0.0001687 0.0020962
2531.9071573 0.0080938 0.0024843
2531.4770181 0.0086734 0.0025732
2531.0468329 0.0140588 0.0029544
2530.6169219 0.0204263 0.0025829
2530.1870929 0.0204136 0.0029543
2529.7574739 0.0135818 0.0032572
2529.3280648 0.0017881 0.0028025
2528.8986095 0.0019459 0.0032900
2528.4694279 -0.0014494 0.0024062
2528.0404559 -0.0105400 0.0029232
2527.6114378 0.0019821 0.0023293
2527.1826929 -0.0101194 0.0032054
2526.7542851 -0.0097952 0.0028749
2526.3258948 0.0093459 0.0028746
2525.8974583 0.0094336 0.0030017
2525.4692947 -0.0005350 0.0034082
2525.0413400 0.0083845 0.0033102
2524.6135303 -0.0004115 0.0027096
2524.1858018 -0.0006114 0.0031905
2523.7582819 0.0019914 0.0030385
2523.3308431 0.0065397 0.0027127
2522.9036128 0.0020355 0.0030428
2522.4764635 0.0021500 0.0024493
2522.0495224 0.0060503 0.0026223
2521.6226622 -0.0046662 0.0032695
2521.1960100 -0.0047094 0.0031274
2520.7694387 0.0012960 0.0030358
2520.3430751 0.0010155 0.0030731
2519.9169828 0.0010665 0.0028871
2519.4908442 0.0070667 0.0030665
2519.0649130 0.0040546 0.0028761
2518.6392528 0.0047610 0.0026038
2518.2136729 0.0044074 0.0018180
2517.7881734 -0.0002786 0.0017427
2517.3627544 -0.0022887 0.0032208
2516.9376691 -0.0026084 0.0028073
2516.5126007 -0.0027151 0.0032137
2516.0876126 -0.0021644 0.0030148
2515.6629578 -0.0068994 0.0028296
2515.2384464 -0.0009322 0.0026021
2514.8139517 -0.0074004 0.0029945
2514.3895370 -0.0073720 0.0025279
2513.9654552 -0.0069470 0.0030859
2513.5415164 -0.0004701 0.0022888
2513.1175943 -0.0004583 0.0022681
2512.6938782 0.0009292 0.0028455
2512.2703681 0.0024328 0.0028341
2511.8468746 0.0046965 0.0030744
2511.4236500 0.0085365 0.0030193
2511.0006940 0.0052154 0.0029149
2510.5776284 0.0050128 0.0025800
2510.1547684 0.0096876 0.0033633
2509.7321137 0.0208793 0.0025220
2509.3096014 0.0218143 0.0029171
2508.8872312 0.0215810 0.0027322
2508.4650033 0.0208761 0.0033378
2508.0429174 0.0188289 0.0030229
2507.6209736 0.0065215 0.0022183
2507.1991717 0.0010068 0.0020531
2506.7775117 0.0007414 0.0024330
2506.3559935 0.0005794 0.0027520
2505.9345542 -0.0003526 0.0027635
2505.5133194 -0.0019981 0.0025761
2505.0922262 0.0010294 0.0025383
2504.6712745 -0.0017831 0.0026127
2504.2504643 -0.0031119 0.0032324
2503.8297955 -0.0029352 0.0026787
2503.4095813 -0.0027799 0.0027530
2502.9891948 -0.0047388 0.0025344
2502.5688870 -0.0047744 0.0025452
2502.1487828 -0.0048513 0.0026607
2501.7290075 -0.0045829 0.0028187
2501.3093104 -0.0059568 0.0032719
2500.8896290 -0.0071245 0.0031687
2500.4700884 -0.0068685 0.0035808
2500.0506885 -0.0069571 0.0027281
2499.6316793 -0.0064191 0.0026505
2499.2125606 -0.0089553 0.0026712
2498.7935825 -0.0213412 0.0028205
2498.3747448 -0.0213857 0.0029358
2497.9560475 -0.0016620 0.0029159
2497.5378024 -0.0016244 0.0023512
2497.1193231 -0.0010017 0.0022726
2496.7010465 0.0008975 0.0018272
2496.2832215 0.0008459 0.0017702
2495.8652249 0.0009643 0.0018244
2495.4473682 -0.0002586 0.0033544
2495.0299627 -0.0052855 0.0032768
2494.6126346 -0.0050895 0.0034754
2494.1951972 -0.0050943 0.0030388
2493.7778995 -0.0030266 0.0028332
2493.3610522 -0.0036035 0.0033390
2492.9440335 -0.0036079 0.0030861
2492.5270922 -0.0032609 0.0032290
2492.1106630 -0.0153701 0.0030106
2491.6943729 -0.0153406 0.0026790
2491.2980206 -0.0154534 0.0030001
2490.8820019 -0.0149860 0.0029877
2490.4658120 -0.0153788 0.0032447
2490.0500092 -0.0072050 0.0031606
2489.6340972 -0.0025560 0.0033097
2489.2186340 -0.0067316 0.0030722
2488.8029997 -0.0068713 0.0028998
2488.3877519 -0.0025292 0.0028786
2487.9727046 -0.0132220 0.0029541
2487.5574862 -0.0138682 0.0022324
2487.1427157 -0.0207332 0.0026005
2486.7280217 -0.0206147 0.0025848
2486.3132187 -0.0206601 0.0032443
2485.8988630 -0.0206682 0.0034577
2485.4845836 -0.0203780 0.0033383
2485.0701953 -0.0202461 0.0033414
2484.6562538 -0.0246449 0.0028782
2484.2424501 -0.0248475 0.0024458
2483.8287226 -0.0185509 0.0016396
2483.4148862 -0.0230242 0.0024536
2483.0014959 -0.0231110 0.0028914
2482.5882432 -0.0183101 0.0036161
2482.1750665 -0.0181600 0.0033663
2481.7617808 -0.0157481 0.0035898
2481.3489407 -0.0151505 0.0034052
2480.9362379 -0.0150556 0.0030187
2480.5236108 -0.0241362 0.0027028
2480.1111824 -0.0238275 0.0023571
2479.6988912 -0.0239014 0.0020073
2479.2866755 -0.0237368 0.0024771
2478.8746583 -0.0171792 0.0026464
2478.4624709 -0.0172223 0.0032036
2478.0506662 -0.0166246 0.0033222
2477.6390597 -0.0259164 0.0026527
2477.2275899 -0.0256191 0.0024718
2476.8165022 -0.0256901 0.0037644
2476.4053055 -0.0187371 0.0027753
2475.9942454 -0.0189185 0.0033123
2475.5832604 -0.0167189 0.0025662
2475.1724731 -0.0120257 0.0031926
2474.7618221 -0.0120876 0.0026336
2474.3512461 -0.0145975 0.0025661
2473.9411736 -0.0085262 0.0025504
2473.5308698 -0.0067490 0.0032135
2473.1207633 -0.0069595 0.0031975
2472.7107928 -0.0012834 0.0029583
2472.3008970 -0.0015317 0.0032647
2471.8911982 -0.0008549 0.0027594
2471.4816352 -0.0066022 0.0021743
2471.0721468 -0.0081537 0.0025624
2470.6631603 -0.0112037 0.0028402
2470.2539431 -0.0269469 0.0037249
2469.8449224 -0.0294247 0.0032800
2469.4360371 -0.0358383 0.0032008
2469.0272262 -0.0413188 0.0039652
2468.6189163 -0.0464197 0.0036398
2468.2104369 -0.0683465 0.0034347
2467.8020316 -0.0695273 0.0036913
2467.3941268 -0.0698448 0.0029516
2466.9859917 -0.0696829 0.0024828
2466.5780524 -0.0607497 0.0025325
2466.1704912 -0.0464235 0.0031038
2465.7628216 -0.0423365 0.0031734
2465.3552867 -0.0368061 0.0023450
2464.9481295 -0.0207356 0.0029860
2464.5408638 -0.0201186 0.0018190
2464.1337327 -0.0191465 0.0023504
2463.7269788 -0.0196002 0.0033840
2463.3201166 -0.0181567 0.0029633
2462.9136313 -0.0173778 0.0033881
2462.5070375 -0.0137054 0.0032417
2462.1008205 -0.0103438 0.0023983
2461.6947981 -0.0073271 0.0036590
2461.2888490 -0.0070020 0.0023288
2460.8827915 -0.0093875 0.0030766
2460.4771101 -0.0097795 0.0032271
2460.0713204 -0.0107830 0.0028461
2459.6659065 -0.0128256 0.0030338
2459.2603843 -0.0106864 0.0033625
2458.8552377 -0.0091208 0.0030520
2458.4499827 -0.0214911 0.0032518
2458.0451634 -0.0085978 0.0034456
2457.6404170 -0.0063502 0.0035229
2457.2355623 -0.0057670 0.0035895
2456.8310825 -0.0064595 0.0038711
2456.4267961 -0.0006684 0.0035029
2456.0222808 -0.0064854 0.0036391
2455.6182606 0.0000385 0.0037255
2455.2143130 -0.0004288 0.0033715
2454.8102572 -0.0004351 0.0029175
2454.4065753 -0.0003532 0.0027430
2454.0030864 -0.0004111 0.0031347
2453.5996699 -0.0004606 0.0027935
2453.1961454 -0.0006298 0.0028891
2452.7929942 -0.0029489 0.0029241
2452.3900356 -0.0036568 0.0022319
2451.9871492 -0.0065717 0.0024851
2451.5843953 -0.0107928 0.0024465
2451.1815332 -0.0121257 0.0017527
2450.7791039 -0.0075858 0.0022590
2450.3767466 -0.0075110 0.0021625
2449.9745215 -0.0021372 0.0388636
2449.5724884 -0.0024578 0.0391894
2449.1705272 0.0017133 0.0396828
2448.7687578 0.0061630 0.0034846
2448.3670604 0.0094437 0.0030918
2447.9655546 0.0095563 0.0030345
2447.5641206 0.0098641 0.0030444
2447.1628780 -0.0024765 0.0035032
2446.7620065 -0.0041434 0.0031649
2446.3609671 -0.0053038 0.0029857
2445.9601190 -0.0052292 0.0035344
2445.5593423 -0.0034770 0.0033168
2445.1586970 -0.0023032 0.0025296
2444.7582427 0.0004561 0.0026776
2444.3578599 0.0014537 0.0026756
2443.9576678 0.0006367 0.0025735
2443.5575471 -0.0018021 0.0022799
2443.1576170 -0.0070548 0.0025594
2442.7577582 -0.0070768 0.0026387
2442.3583285 -0.0099971 0.0034929
2441.9587909 -0.0091698 0.0031963
2441.5593243 -0.0090724 0.0028863
2441.1600480 -0.0089776 0.0035039
2440.7608428 -0.0093215 0.0033781
2440.3618276 -0.0038676 0.0033418
2439.9631810 -0.0042198 0.0036228
2439.5643670 -0.0039679 0.0036664
2439.1657429 0.0009007 0.0034084
2438.7671895 -0.0124890 0.0030581
2438.3690637 -0.0126624 0.0028788
2437.9708301 -0.0115416 0.0033766
2437.5726671 -0.0116981 0.0022273
2437.1749311 -0.0177482 0.0019950
2436.7770874 -0.0174878 0.0023202
2436.3793142 -0.0252277 0.0024981
2435.9819676 -0.0250852 0.0030168
2435.5845132 -0.0190420 0.0027864
2435.1874258 -0.0190523 0.0023418
2434.7901714 -0.0046282 0.0025405
2434.3931058 -0.0044148 0.0022046
2433.9964067 -0.0040900 0.0016377
2433.5996000 -0.0039962 0.0028452
2433.2031594 -0.0058459 0.0030862
2432.8065521 -0.0081336 0.0033978
2432.4106656 -0.0084104 0.0035255
2432.0143757 -0.0082905 0.0032905
2431.6184514 -0.0169666 0.0035306
2431.2223605 -0.0166511 0.0031310
2430.8266940 -0.0168275 0.0037276
2430.4309200 -0.0192699 0.0036988
2430.0355111 -0.0189277 0.0031895
2429.6402308 -0.0193894 0.0028960
2429.2448430 -0.0102480 0.0027358
2428.8498199 -0.0059040 0.0037288
2428.4546303 -0.0059176 0.0030304
2428.0599231 -0.0066982 0.0027518
2427.6652852 -0.0147298 0.0027089
2427.2704809 -0.0221762 0.0017342
2426.8760996 -0.0219360 0.0012096
2426.4819053 -0.0201524 0.0026342
2426.0877801 -0.0199040 0.0032446
2425.6934888 -0.0197568 0.0027160
2425.2996785 -0.0153009 0.0029005
2424.9059373 -0.0143076 0.0032731
2424.5123239 -0.0148122 0.0030260
2424.1185444 -0.0206844 0.0030131
2423.7252453 -0.0150153 0.0010569
2423.3320151 -0.0186451 0.0018455
2422.9389125 -0.0182653 0.0023157
2422.5459373 -0.0182286 0.0021162
2422.1530897 -0.0137406 0.0027439
2421.7601348 -0.0184007 0.0022533
2421.3675419 -0.0186248 0.0025525
2420.9750763 -0.0191461 0.0017276
2420.5827379 -0.0153165 0.0019484
2420.1905852 -0.0156840 0.0016978
2419.7985010 -0.0154198 0.0008261
2419.4065438 -0.0157302 0.0024432
2419.0147135 -0.0238883 0.0026583
2418.6230102 -0.0238916 0.0031141
2418.2314922 -0.0279226 0.0027439
2417.8400424 -0.0275572 0.0028718
2417.4487194 -0.0278025 0.0030917
2417.0575230 -0.0199559 0.0031793
2416.6665116 -0.0085103 0.0034415
2416.2755683 -0.0091125 0.0030892
2415.8847515 -0.0199233 0.0031245
2415.4940610 -0.0211402 0.0031529
2415.1034970 -0.0227318 0.0026263
2414.7133507 -0.0248028 0.0029509
2414.3230973 -0.0252673 0.0025917
2413.9329118 -0.0251376 0.0019240
2413.5428523 -0.0248801 0.0028742
2413.1529189 -0.0243390 0.0028698
2412.7631115 -0.0222789 0.0027309
2412.3737210 -0.0233543 0.0028613
2412.0030728 -0.0245170 0.0029990
2411.6139275 -0.0258008 0.0031104
2411.2246171 -0.0280643 0.0031847
2410.8354323 -0.0282091 0.0026905
2410.4463732 -0.0284423 0.0031416
2410.0574977 -0.0237647 0.0029179
2409.6692122 -0.0205163 0.0028986
2409.2805874 -0.0204052 0.0029045
2408.8920299 -0.0233171 0.0033693
2408.5035977 -0.0279670 0.0031240
2408.1152907 -0.0280786 0.0028988
2407.7273988 -0.0333273 0.0026695
2407.3396319 -0.0304108 0.0020621
2406.9517001 -0.0307473 0.0027807
2406.5639513 -0.0276681 0.0033603
2406.1762695 -0.0207076 0.0032099
2405.7892335 -0.0203006 0.0033685
2405.4018591 -0.0200408 0.0032979
2405.0145515 -0.0261900 0.0028474
2404.6273687 -0.0268588 0.0032133
2404.2408886 -0.0269925 0.0034027
2403.8539548 -0.0271044 0.0027667
2403.4671456 -0.0269249 0.0031225
2403.0804608 -0.0259230 0.0023933
2402.6944777 -0.0261115 0.0025562
2402.3080415 -0.0276032 0.0029730
2401.9217872 -0.0295629 0.0024551
2401.5361186 -0.0302010 0.0019514
2401.1501125 -0.0367890 0.0025631
2400.7641728 -0.0370060 0.0021395
2400.3786453 -0.0295607 0.0027333
2399.9932416 -0.0316810 0.0030657
2399.6076737 -0.0320143 0.0027836
2399.2228054 -0.0274805 0.0022488
2398.8374850 -0.0319666 0.0029872
2398.4522883 -0.0414338 0.0031275
2398.0677905 -0.0457478 0.0028742
2397.6828409 -0.0500680 0.0029279
2397.2983023 -0.0499008 0.0029764
2396.9138871 -0.0456369 0.0029557
2396.5293079 -0.0460195 0.0029423
2396.1454263 -0.0492631 0.0029134
2395.7610936 -0.0456109 0.0022786
2395.3771712 -0.0492167 0.0021882
2394.9933717 -0.0489307 0.0033332
2394.6094086 -0.0484259 0.0016857
2394.2261417 -0.0481913 0.0015370
2393.8424245 -0.0506987 0.0026519
2393.4594031 -0.0482816 0.0028893
2393.0759315 -0.0457556 0.0027889
2392.6931554 -0.0454624 0.0028943
2392.3099293 -0.0458175 0.0026702
2391.9273981 -0.0458776 0.0029609
2391.5444173 -0.0456969 0.0024044
2391.1621309 -0.0458841 0.0025893
2390.7793950 -0.0454742 0.0029433
2390.3973531 -0.0330813 0.0023368
2390.0148621 -0.0314942 0.0088262
2389.6330644 -0.0321288 0.0084186
2389.2508179 -0.0459248 0.0067839
2388.8692643 -0.0464667 0.0029023
2388.4872621 -0.0464782 0.0021590
2388.1059523 -0.0471244 0.0023941
2387.7244792 -0.0471747 0.0029855
2387.3431280 -0.0470246 0.0033146
2386.9621264 -0.0469910 0.0030851
2386.5807908 -0.0468200 0.0031842
2386.2000325 -0.0467375 0.0027895
2385.8191680 -0.0539218 0.0027653
2385.4384251 -0.0540840 0.0028861
2385.0580881 -0.0464383 0.0034368
2384.6773037 -0.0444417 0.0027414
2384.2972093 -0.0450084 0.0022829
2383.9169520 -0.0428274 0.0035251
2383.5373272 -0.0439053 0.0041664
2383.1570850 -0.0528170 0.0035943
2382.7774183 -0.0527235 0.0017937
2382.3979293 -0.0521201 0.0018710
2382.0179937 -0.0516530 0.0016805
2381.6387466 -0.0519283 0.0024428
2381.2596201 -0.0517329 0.0028658
2380.8803310 -0.0531088 0.0027106
2380.5011626 -0.0555561 0.0026580
2380.1223416 -0.0579718 0.0024239
2379.7434146 -0.0578999 0.0028822
2379.3646083 -0.0579094 0.0021780
2378.9862055 -0.0541632 0.0031895
2378.6079230 -0.0540440 0.0025308
2378.2294781 -0.0541254 0.0023814
2377.8511535 -0.0555744 0.0015729
2377.4732319 -0.0609146 0.0023593
2377.0953739 -0.0610054 0.0028253
2376.7174101 -0.0612207 0.0025351
2376.3398487 -0.0609408 0.0020597
2375.9621251 -0.0508196 0.0024334
2375.5848037 -0.0499617 0.0032720
2375.2076021 -0.0548994 0.0023322
2374.8301818 -0.0546762 0.0027925
2374.4532198 -0.0546664 0.0029716
2374.0760956 -0.0546526 0.0031846
2373.6993730 -0.0619544 0.0025607
2373.3227698 -0.0617624 0.0026735
2372.9462299 -0.0603681 0.0024930
2372.5695842 -0.0620454 0.0033216
2372.1933395 -0.0615752 0.0021796
2371.8172140 -0.0605603 0.0018176
2371.4409266 -0.0591136 0.0033170
2371.0650397 -0.0438110 0.0034091
2370.6892158 -0.0356601 0.0033925
2370.3135671 -0.0358934 0.0033451
2369.9380375 -0.0315899 0.0036278
2369.5626268 -0.0231353 0.0035474
2369.1872790 -0.0221786 0.0037679
2368.8118255 -0.0074678 0.0030601
2368.4367716 -0.0057145 0.0044714
2368.0618363 0.0097784 0.0023248
2367.6870198 0.0272821 0.0033521
2367.3122659 0.0278045 0.0021155
2366.9376866 0.0289664 0.0029829
2366.5632258 0.0669190 0.0030377
2366.1888834 0.1102500 0.0040775
2365.8146036 0.1232012 0.0033627
2365.4404980 0.1497505 0.0044805
2365.0665108 0.1742653 0.0054436
2364.6925858 0.2056773 0.0051492
2364.3188350 0.2353796 0.0064644
2363.9452023 0.2669983 0.0061420
2363.5716877 0.3055178 0.0058623
2363.1982353 0.3432559 0.0057162
2362.8430455 0.3613519 0.0072295
2362.4698791 0.4269310 0.0094125
2362.0968305 0.4495762 0.0098592
2361.7238997 0.4939577 0.0099207
2361.3510309 0.5511303 0.0102653
2360.9786143 0.5829319 0.0118967
2360.6060365 0.6165006 0.0143460
2360.2335206 0.6733335 0.0151490
2359.8611779 0.6939727 0.0164049
2359.4889526 0.8900077 0.0275231
2359.1170674 0.9171488 0.0308788
2358.7450769 0.9484588 0.0277698
2358.3732036 1.0015571 0.0309272
2358.0016700 1.0644788 0.0431083
2357.6300311 1.1390170 0.0395612
2357.2585093 1.1567777 0.0411652
2356.8873268 1.4238557 0.0776826
2356.5160390 1.4423949 0.0967012
2356.1451458 1.4581390 0.1813521
2355.7743138 1.5697424 0.1444557
2355.4033766 1.9755511 0.3486631
2355.0325562 1.9866705 0.3622695
2354.6620743 1.9493479 0.5224587
2354.2914873 2.0056399 0.3347394
2353.9212385 2.0246423 0.2536323
2353.5508846 2.4457124 0.3608877
2353.1809241 2.4480670 0.3608877
2352.8107477 2.5544028 0.3608877
2352.4410198 2.3632247 0.3608877
2352.0711315 2.2679735 0.3622695
2351.7015807 2.2840990 0.3608877
2351.3319249 2.2458743 0.3608877
2350.9626063 2.2132497 0.3608877
2350.5934590 2.1798938 0.3608877
2350.2241515 2.1827932 0.3608877
2349.8551808 2.2022640 0.3608877
2349.4861051 2.2019970 0.3608877
2349.1173661 2.2169069 0.3608877
2346.9070300 2.3077005 0.3608877
2346.5391551 2.2887864 0.3608877
2346.1713405 2.1595773 0.3608877
2345.8036962 2.1348874 0.3608877
2345.4358370 2.2731795 0.3608877
2345.0684231 2.3635056 0.3608877
2344.7010694 2.3419404 0.3608877
2342.8659159 2.1316584 0.3608877
2342.4993067 2.1278808 0.3608877
2342.1327573 2.1425452 0.3608877
2341.7663775 2.3316066 0.3608877
2341.4000575 2.3936017 0.3608877
2341.0339069 2.4185887 0.3608877
2340.6678159 2.4082419 0.3608877
2340.3018943 2.5962962 0.3608877
2339.9360322 2.3218549 0.3608877
2339.5703393 2.3210137 0.3608877
2338.1086006 2.2633092 0.3608877
2337.7436972 2.2683154 0.3608877
2337.3786892 2.2997548 0.3608877
2337.0137405 2.2976079 0.3608877
2336.6489603 2.3066080 0.3608877
2336.2842394 2.3078167 0.3608877
2335.9196870 2.0593034 0.2797673
2335.5551937 1.7476169 0.0610614
2335.1910868 1.7906796 0.1483686
2334.8268754 1.6700139 0.1864105
2334.4627231 1.5741397 0.1373298
2334.0987388 1.4359315 0.1055501
2333.7350858 1.3180304 0.0737779
2333.3713284 1.2687825 0.0565127
2333.0076299 1.2012312 0.0535068
2332.6443169 0.9584482 0.0209547
2332.2808994 0.8721597 0.0138850
2331.9175951 0.8170735 0.0123540
2331.5546214 0.7266769 0.0102878
2331.1914890 0.5721222 0.0140589
2330.8285240 0.5561935 0.0116641
2330.4658893 0.5148009 0.0113723
2330.1031502 0.4480109 0.0099647
2329.7407411 0.4018467 0.0086549
2329.3781734 0.3910078 0.0084028
2329.0162610 0.3378008 0.0073451
2328.6539730 0.3253568 0.0080654
2328.2920146 0.3196128 0.0080421
2327.9299518 0.3172407 0.0069523
2327.5682184 0.2755577 0.0075476
2327.2063807 0.2592162 0.0084440
2326.8448721 0.2492074 0.0075096
2326.4832052 0.2339426 0.0065743
2326.1219753 0.2337866 0.0044737
2325.7608035 0.2224998 0.0044746
2325.3994734 0.2180404 0.0016396
2325.0385799 0.2111451 0.0042847
2324.6777445 0.2053695 0.0044438
2324.3167508 0.2019326 0.0049142
2323.9561933 0.1938608 0.0043795
2323.6131869 0.1880312 0.0049314
2323.2525778 0.1789905 0.0053618
2322.8922964 0.1654805 0.0049980
2322.5321267 0.1581307 0.0061543
2322.1721226 0.1547617 0.0048036
2321.8119067 0.1520505 0.0033514
2321.4520720 0.1516804 0.0029382
2321.0924026 0.1448351 0.0032713
2320.7327909 0.1363285 0.0042347
2320.3732905 0.1357520 0.0043226
2320.0139553 0.1356359 0.0050565
2319.6546776 0.1317142 0.0053020
2319.2952422 0.1251072 0.0044299
2318.9362409 0.1245527 0.0045704
2318.5772969 0.1243940 0.0042761
2318.2184639 0.1236194 0.0049954
2317.8597421 0.1174539 0.0044777
2317.5011849 0.1174684 0.0042053
2317.1426850 0.1122925 0.0038449
2316.7842960 0.1070144 0.0047559
2316.4260715 0.1125428 0.0043464
2316.0679041 0.1089602 0.0046343
2315.7098474 0.1072161 0.0043332
2315.3519014 0.1088409 0.0043581
2314.9941197 0.1087080 0.0043720
2314.6363949 0.1059466 0.0045436
2314.2787807 0.1008823 0.0039636
2313.9215447 0.1006745 0.0039052
2313.5642048 0.1007513 0.0036898
2313.2069218 0.1008075 0.0028141
2312.8497491 0.1008110 0.0033829
2312.4926867 0.0899664 0.0036207
2312.1357880 0.0904674 0.0035606
2311.7789460 0.0837596 0.0028836
2311.4222142 0.0793173 0.0024033
2311.0658594 0.0792662 0.0010331
2310.7094010 0.0776417 0.0028903
2310.3532660 0.0775513 0.0035499
2309.9969739 0.0746761 0.0038872
2309.6407917 0.0776909 0.0048265
2309.2847194 0.0778352 0.0043502
2308.9288101 0.0767885 0.0043995
2308.5732237 0.0789770 0.0040211
2308.2174804 0.0810009 0.0038202
2307.8621131 0.0800540 0.0037811
2307.5065889 0.0765290 0.0037617
2307.1512275 0.0786380 0.0043829
2306.7961884 0.0783448 0.0042455
2306.4412585 0.0781578 0.0046122
2306.0861719 0.0786439 0.0047051
2305.7311946 0.0821548 0.0042849
2305.3765924 0.0878170 0.0046325
2305.0218866 0.0857952 0.0047420
