# wavelength_(/cm) continuum_(mJy)
5.1984191 0.066602003
5.1990743 0.066601586
5.1997299 0.066601169
5.2003851 0.066600752
5.2010407 0.066600335
5.2016959 0.066599918
5.2023516 0.066599501
5.2030067 0.066599083
5.2036624 0.066598666
5.2043176 0.066598249
5.2049727 0.066597832
5.2056284 0.066597415
5.2062836 0.066596998
5.2069387 0.066596580
5.2075601 0.066596185
5.2082157 0.066595768
5.2088709 0.066595350
5.2095261 0.066594933
5.2101812 0.066594516
5.2108364 0.066594099
5.2114916 0.066593682
5.2121468 0.066593253
5.2128019 0.066592758
5.2134571 0.066592262
5.2141123 0.066591768
5.2147675 0.066591272
5.2154226 0.066590778
5.2160778 0.066590282
5.2167330 0.066589787
5.2173882 0.066589292
5.2180433 0.066588796
5.2186985 0.066588302
5.2193532 0.066587806
5.2200084 0.066587312
5.2206635 0.066586816
5.2212844 0.066586347
5.2219396 0.066585852
5.2225947 0.066585357
5.2232494 0.066584862
5.2239046 0.066584367
5.2245598 0.066583872
5.2252145 0.066583377
5.2258697 0.066582882
5.2265244 0.066582387
5.2271795 0.066581892
5.2278342 0.066581397
5.2284894 0.066580903
5.2291441 0.066580407
5.2297993 0.066579913
5.2304540 0.066579417
5.2311087 0.066578923
5.2317638 0.066578427
5.2324185 0.066577933
5.2330732 0.066577439
5.2337279 0.066576943
5.2343831 0.066576449
5.2350378 0.066575953
5.2356925 0.066575414
5.2363472 0.066574603
5.2370019 0.066573791
5.2376571 0.066572980
5.2383118 0.066572169
5.2389665 0.066571357
5.2396212 0.066570546
5.2402759 0.066569734
5.2409306 0.066568923
5.2415853 0.066568111
5.2422400 0.066567300
5.2428946 0.066566488
5.2435493 0.066565677
5.2441697 0.066564908
5.2448244 0.066564097
5.2454786 0.066563286
5.2461338 0.066562474
5.2467880 0.066561663
5.2474427 0.066560851
5.2480974 0.066560040
5.2487516 0.066559230
5.2494068 0.066558417
5.2500610 0.066557607
5.2507153 0.066556795
5.2513700 0.066555984
5.2520247 0.066555173
5.2526789 0.066554362
5.2533331 0.066553551
5.2539883 0.066552740
5.2546425 0.066551928
5.2552967 0.066551118
5.2559509 0.066550307
5.2566056 0.066549495
5.2572603 0.066548684
5.2578802 0.066547915
5.2585349 0.066547105
5.2591891 0.066546288
5.2598433 0.066545349
5.2604976 0.066544411
5.2611523 0.066543472
5.2618065 0.066542534
5.2624607 0.066541595
5.2631149 0.066540657
5.2637691 0.066539718
5.2644234 0.066538779
5.2650781 0.066537841
5.2657323 0.066536902
5.2663865 0.066535964
5.2670407 0.066535025
5.2676950 0.066534086
5.2683492 0.066533148
5.2690029 0.066532209
5.2696571 0.066531272
5.2703114 0.066530333
5.2703114 0.066530333
5.3083250 0.066471187
5.3724900 0.066328505
5.4349985 0.066146929
5.4960280 0.065931941
5.5557547 0.065684718
5.6143384 0.065410258
5.6718616 0.065110602
5.7283610 0.064789356
5.7838674 0.064447187
5.8384094 0.064087517
5.8920174 0.063713139
5.9447203 0.063325365
5.9965487 0.062925058
6.0475310 0.062515080
6.0976973 0.062096310
6.1470785 0.061669981
6.1957026 0.061237743
6.2436000 0.060799429
6.2908000 0.060357410
6.3373330 0.059911205
6.3832283 0.059461741
6.4285150 0.059010914
6.4732237 0.058556808
6.5173830 0.058103053
6.5610237 0.057646010
6.6041746 0.057191110
6.6468660 0.056732576
6.6891260 0.056276978
6.7309866 0.055818388
6.7724730 0.055362769
6.8135996 0.054903747
6.8543720 0.054449872
6.8947954 0.053993040
6.9348740 0.053541047
6.9746130 0.053085892
7.0140176 0.052637667
7.0530920 0.052188044
7.0918407 0.051742079
7.1302686 0.051298236
7.1683807 0.050855050
7.2061820 0.050418601
7.2436770 0.049980130
7.2808704 0.049549328
7.3177667 0.049118132
7.3543710 0.048690981
7.3906890 0.048269114
7.4267235 0.047844888
7.4624805 0.047431550
7.4979650 0.047017932
7.5331810 0.046605876
7.5681334 0.046202668
7.6028280 0.045797046
7.6372680 0.045398485
7.6714590 0.045004694
7.7054060 0.044608882
7.7391130 0.044223010
7.7725854 0.043839477
7.8058280 0.043454619
7.8388453 0.043079972
7.8716420 0.042707227
7.9042230 0.042333751
7.9365930 0.041969131
7.9687567 0.041607335
8.0007190 0.041244358
8.0324850 0.040889739
8.0640580 0.040539138
8.0954460 0.040186342
8.1266500 0.039841004
8.1576770 0.039501789
8.1885310 0.039160319
8.2192170 0.038823014
8.2497400 0.038493773
8.2801040 0.038163893
8.3103140 0.037834381
8.3403760 0.037513486
8.3702940 0.037195341
8.4000720 0.036875153
8.4297140 0.036559995
8.4592250 0.036252528
8.4886020 0.035943999
8.5178490 0.035635336
8.5469670 0.035334408
8.5759540 0.035037549
8.6048130 0.034739219
8.6335450 0.034441682
8.6621490 0.034154873
8.6906270 0.033868319
8.7189810 0.033580479
8.7472100 0.033295236
8.7753140 0.033020439
8.8032960 0.032744392
8.8311560 0.032467232
8.8588950 0.032195120
8.8865150 0.031929999
8.9140150 0.031664866
8.9413950 0.031398621
8.9686580 0.031136497
8.9958040 0.030882432
9.0228340 0.030628254
9.0497470 0.030373202
9.0765480 0.030118707
9.1032340 0.029876389
9.1298070 0.029633123
9.1562690 0.029388998
9.1826190 0.029145847
9.2088585 0.028909972
9.2349890 0.028677776
9.2610100 0.028444769
9.2869230 0.028211027
9.3127290 0.027981750
9.3384290 0.027760328
9.3640240 0.027538165
9.3895140 0.027315316
9.4149000 0.027093812
9.4401840 0.026878552
9.4653640 0.026667259
9.4904440 0.026455329
9.5154230 0.026242742
9.5403020 0.026032975
9.5650830 0.025830114
9.5897660 0.025628850
9.6143510 0.025427049
9.6388400 0.025224653
9.6632330 0.025025083
9.6875320 0.024833648
9.7117370 0.024642287
9.7358480 0.024450406
9.7598690 0.024258024
9.7837960 0.024067403
9.8076330 0.023886236
9.8313810 0.023704614
9.8550400 0.023522475
9.8786100 0.023339908
9.9020930 0.023157582
9.9254890 0.022985254
9.9488010 0.022813035
9.9720270 0.022640474
9.9951690 0.022467569
10.0182280 0.022294137
10.0412040 0.022127833
10.0641000 0.021964842
10.0869140 0.021801546
10.1096480 0.021637880
10.1323030 0.021473859
10.1548810 0.021312258
10.1773800 0.021156739
10.1998030 0.021002490
10.2221510 0.020847817
10.2444230 0.020692811
10.2666210 0.020537468
10.2887460 0.020386582
10.3107990 0.020240453
10.3327790 0.020094565
10.3546900 0.019948302
10.3765300 0.019801743
10.3983000 0.019655480
10.4200030 0.019512860
10.4416380 0.019375299
10.4632050 0.019237460
10.4847090 0.019099202
10.5061460 0.018960701
10.5275190 0.018821951
10.5488280 0.018687677
10.5700760 0.018557203
10.5912610 0.018427101
10.6123850 0.018296742
10.6334500 0.018166100
10.6544550 0.018035132
10.6754020 0.017906210
10.6962910 0.017782920
10.7171230 0.017660257
10.7378990 0.017537281
10.7586190 0.017414035
10.7792860 0.017290549
10.7999000 0.017167780
10.8204590 0.017049004
10.8409670 0.016933403
10.8614220 0.016817478
10.8818230 0.016701331
10.9021720 0.016584973
10.9427150 0.016353460
10.9629080 0.016243336
10.9830500 0.016134334
11.0031410 0.016025123
11.0231800 0.015915647
11.0431690 0.015805982
11.0631070 0.015696145
11.0829940 0.015587856
11.1028310 0.015485370
11.1226180 0.015382823
11.1423530 0.015280047
11.1620410 0.015177098
11.2012650 0.014970857
11.2208040 0.014868236
11.2402930 0.014772025
11.2597340 0.014675715
11.2791270 0.014579212
11.2984700 0.014482540
11.3177650 0.014385726
11.3370130 0.014288747
11.3562130 0.014192170
11.3753640 0.014100274
11.3944680 0.014009978
11.4135270 0.013919543
11.4325350 0.013828928
11.4515000 0.013738124
11.4704150 0.013647184
11.4892850 0.013556269
11.5081100 0.013467268
11.5268880 0.013382766
11.5643060 0.013213150
11.5829470 0.013128205
11.6015410 0.013043161
11.6200910 0.012957973
11.6570580 0.012791246
11.6754740 0.012711772
11.6938460 0.012632565
11.7121730 0.012553217
11.7304570 0.012473656
11.7486970 0.012394044
11.7668930 0.012314362
11.7850470 0.012234535
11.8031570 0.012158754
11.8572290 0.011936035
11.8751680 0.011861794
11.8930660 0.011787382
11.9109210 0.011712903
11.9287340 0.011638661
12.0347480 0.011219803
12.0522750 0.011150335
12.0872070 0.011011472
12.1046130 0.010945885
12.1393070 0.010817197
12.1565950 0.010752624
12.1910530 0.010623338
12.2424540 0.010430607
12.2595100 0.010369145
12.2765290 0.010309187
12.3273600 0.010129040
12.3778570 0.009948268
12.3946170 0.009888242
12.4113400 0.009831687
12.5273990 0.009440289
12.5602440 0.009330669
12.5766140 0.009278523
12.6255230 0.009122932
12.8656340 0.008379470
12.8813900 0.008334057
12.8971140 0.008289505
12.9128080 0.008244901
12.9441070 0.008155533
12.9597120 0.008110785
13.0063500 0.007976250
13.0218390 0.007931699
13.0372980 0.007887962
13.0527290 0.007846665
13.0681320 0.007805318
13.0835070 0.007763961
13.1141720 0.007681058
13.1294630 0.007639584
13.1447280 0.007598005
13.2206460 0.007395751
13.2809090 0.007242273
13.3407660 0.007088226
13.3556690 0.007050119
13.3705460 0.007013233
13.3854010 0.006977817
13.4002300 0.006942331
13.4740280 0.006764434
13.4887170 0.006728736
13.5033850 0.006693013
13.5180290 0.006657346
13.5618310 0.006556829
13.5763890 0.006523988
13.6054400 0.006458124
13.6344050 0.006392136
13.6488570 0.006359101
13.6632900 0.006326002
13.6777000 0.006292878
13.6920910 0.006259727
13.7064630 0.006228639
13.7208160 0.006197930
13.7780280 0.006076071
13.8632920 0.005892704
13.8915710 0.005834821
13.9056840 0.005806678
13.9619710 0.005693660
13.9760020 0.005665348
