# wavelength_(μm) flux_(mJy) flux_unc_(mJy)
4.1813984 0.610268880 0.002979809
4.1820669 0.603926560 0.002954432
4.1827364 0.603926560 0.003033352
4.1834049 0.597206360 0.002863644
4.1840744 0.597206360 0.003764417
4.1847429 0.597206360 0.003304340
4.1854124 0.606010810 0.003529589
4.1860809 0.606723030 0.003042289
4.1867504 0.614815260 0.002941673
4.1874189 0.614815260 0.002913461
4.1880879 0.622324000 0.002986936
4.1887569 0.624394190 0.003032170
4.1894255 0.624394190 0.002935725
4.1900949 0.611994050 0.003102424
4.1907635 0.604388460 0.002955540
4.1914325 0.600237700 0.002934547
4.1921015 0.600237700 0.002985013
4.1927700 0.601325160 0.002848274
4.1934395 0.601325160 0.002946910
4.1941080 0.605095790 0.002997457
4.1947770 0.606207510 0.005020950
4.1954451 0.611089860 0.004303777
4.1961145 0.613198150 0.005629629
4.1967831 0.613198150 0.002987175
4.1974516 0.615972210 0.002977302
4.1981211 0.614079790 0.002979472
4.1987896 0.614079790 0.003009555
4.1994581 0.614079790 0.003021642
4.2001271 0.614079790 0.003087094
4.2007961 0.614079790 0.003065613
4.2014647 0.613705360 0.003064838
4.2021337 0.613705360 0.003100110
4.2028027 0.611221950 0.003057930
4.2034712 0.611221950 0.003117958
4.2041397 0.611221950 0.003055598
4.2048087 0.618917320 0.003040904
4.2054777 0.614986190 0.003025254
4.2061462 0.614986190 0.003134126
4.2068148 0.618917320 0.003115810
4.2074838 0.616084990 0.002960994
4.2081523 0.614986190 0.003063225
4.2088213 0.611259100 0.003079623
4.2094898 0.616084990 0.003007936
4.2101583 0.616084990 0.003136353
4.2108274 0.626841100 0.003160058
4.2114959 0.635497150 0.003133146
4.2121649 0.635497150 0.003251732
4.2128334 0.635736170 0.003117877
4.2135019 0.635736170 0.003072301
4.2141705 0.635497150 0.003321550
4.2148395 0.630195420 0.003122440
4.2155080 0.630195420 0.003142578
4.2161765 0.619380010 0.003194657
4.2168455 0.619197980 0.003266136
4.2175140 0.610961740 0.003050309
4.2181826 0.610961740 0.003214677
4.2188511 0.601934830 0.003168157
4.2195196 0.601934830 0.003070763
4.2201881 0.588191310 0.003045482
4.2208567 0.586901290 0.003040260
4.2215257 0.580115270 0.003065439
4.2221942 0.572806250 0.003075680
4.2228627 0.553310620 0.002999619
4.2235312 0.544385030 0.003006129
4.2241998 0.537815880 0.002990833
4.2248683 0.537663470 0.003260513
4.2255368 0.510558410 0.002920588
4.2262053 0.505446640 0.002963447
4.2268739 0.470414660 0.002834414
4.2275424 0.458971860 0.002843935
4.2282109 0.446303460 0.002791042
4.2288795 0.429278340 0.002635633
4.2295480 0.417162990 0.002653710
4.2302165 0.386077600 0.002499441
4.2308850 0.382194960 0.002549415
4.2315536 0.347882990 0.002432602
4.2321897 0.345501950 0.002425349
4.2328582 0.332590870 0.002341457
4.2335267 0.304805790 0.002148876
4.2341952 0.286990610 0.002287519
4.2348638 0.271421780 0.002257056
4.2355318 0.250293550 0.002070505
4.2362003 0.228972040 0.002030094
4.2368689 0.209233980 0.001876466
4.2375374 0.186899640 0.001934655
4.2382059 0.177489560 0.001791687
4.2388740 0.157869810 0.001787920
4.2395425 0.139687820 0.001617661
4.2402110 0.129876960 0.001642816
4.2408791 0.112749720 0.001582633
4.2415476 0.102714880 0.001577068
4.2422161 0.091512030 0.001313820
4.2428842 0.079964995 0.001324731
4.2435527 0.066913430 0.001199042
4.2442207 0.057834709 0.001407987
4.2448888 0.055929704 0.001131890
4.2455573 0.027576734 0.003472354
4.2462258 0.027576734 0.003799690
4.2468939 0.022922138 0.003752865
4.2475624 0.021882499 0.001158836
4.2482305 0.019373175 0.000974759
4.2488990 0.019373175 0.001042339
4.2495670 0.015198493 0.001079886
4.2502356 0.011858717 0.001119195
4.2509036 0.009869877 0.000985106
4.2515721 0.007952640 0.000964117
4.2522402 0.007058073 0.001051637
4.2529087 0.006065120 0.001025753
4.2535768 0.006065120 0.000996520
4.2542448 0.005455505 0.000929746
4.2549133 0.004499795 0.000900553
4.2555814 0.003726490 0.000859645
4.2562499 0.003365470 0.000908453
4.2569180 0.003046038 0.000855122
4.2575860 0.002297758 0.001102888
4.2582545 0.001992181 0.001038606
4.2589226 0.000683288 0.000712159
4.2595906 0.000683288 0.000911531
4.2602592 0.000683288 0.001054085
4.2609272 0.000748376 0.000979657
4.2615952 0.001075784 0.000980230
4.2622633 0.001220752 0.000860653
4.2629313 0.001281342 0.000946778
4.2635999 0.001281342 0.001068853
4.2642679 0.001281342 0.000912715
4.2649360 0.001281342 0.000900254
4.2656040 0.001152984 0.000869498
4.2662721 0.000132232 0.000920206
4.2669401 0.000049826 0.000889765
4.2676086 0.001152984 0.000831329
4.2682767 0.001152984 0.000952190
4.2696128 0.002160409 0.001035565
4.2702808 0.002160409 0.000942038
4.2736211 0.000577867 0.000837460
4.2742891 0.000931911 0.000954044
4.2749572 0.000931911 0.000995843
4.2756252 0.000956546 0.000849920
4.2762933 0.001061020 0.000774060
4.2769613 0.001380763 0.000956268
4.2776289 0.003023232 0.000950075
4.2782969 0.003765010 0.000777883
4.2789650 0.004100838 0.000895561
4.2796330 0.004572169 0.000848522
4.2803011 0.007655932 0.000963153
4.2809691 0.008370362 0.000812444
4.2816372 0.013858880 0.000894958
4.2823048 0.018236525 0.001127743
4.2829728 0.021849334 0.001113546
4.2836409 0.031447725 0.001196552
4.2843089 0.037328999 0.000859979
4.2849765 0.049322623 0.001090804
4.2856445 0.060954381 0.001196294
4.2863126 0.073350641 0.001365247
4.2869802 0.092539580 0.001673614
4.2876482 0.107448570 0.001572257
4.2883162 0.124262020 0.001641087
4.2889838 0.150934820 0.001693428
4.2896519 0.177885640 0.001927779
4.2903199 0.193697500 0.001886765
4.2909875 0.227696360 0.002042272
4.2916555 0.241833860 0.002204237
4.2923231 0.266504760 0.002248776
4.2929912 0.268310970 0.002188778
4.2936583 0.301466240 0.002298424
4.2943263 0.303551000 0.002338473
4.2949939 0.308963940 0.002293334
4.2956619 0.313109590 0.002351087
4.2963295 0.322409760 0.002335621
4.2969975 0.325228460 0.002463074
4.2976651 0.359058790 0.002575170
4.2983332 0.373821140 0.002508462
4.2990007 0.373821140 0.002611851
4.2996683 0.377541200 0.002491957
4.3003364 0.381181540 0.002608278
4.3010039 0.377541200 0.002626793
4.3016715 0.381181540 0.002644551
4.3023396 0.385547520 0.002583914
4.3030071 0.397940240 0.002674449
4.3036423 0.398635900 0.002489517
4.3043103 0.402640750 0.002725467
4.3049779 0.420910540 0.002756837
4.3056455 0.425346810 0.002742674
4.3063130 0.426528200 0.002698020
4.3069811 0.426528200 0.002702471
4.3076487 0.430772340 0.002904891
4.3083162 0.441289200 0.002833366
4.3089838 0.441289200 0.002712637
4.3096514 0.442032020 0.002823173
4.3103189 0.445004940 0.002633031
4.3109865 0.451039490 0.002845218
4.3116546 0.451039490 0.002814731
4.3123221 0.452957040 0.002831099
4.3129897 0.451039490 0.002719162
4.3136573 0.451039490 0.002881281
4.3143249 0.459531820 0.002771699
4.3149924 0.459531820 0.002691926
4.3156600 0.459531820 0.002812219
4.3163276 0.461043830 0.002735240
4.3169951 0.462089840 0.002757971
4.3176627 0.472869190 0.002641523
4.3183303 0.473058270 0.002733915
4.3189979 0.472869190 0.002761749
4.3196654 0.473058270 0.002761635
4.3203330 0.475401040 0.002789838
4.3210006 0.475401040 0.002788538
4.3216677 0.476435070 0.002810565
4.3223352 0.476435070 0.002831949
4.3230028 0.480236950 0.002852150
4.3236704 0.492750770 0.002656359
4.3243380 0.493599770 0.002885616
4.3250055 0.492750770 0.003044440
4.3256731 0.492750770 0.002939264
4.3263407 0.493599770 0.002904460
4.3270078 0.489749010 0.002809746
4.3276753 0.487507370 0.002918637
4.3283424 0.487507370 0.002756634
4.3290100 0.488005720 0.002897659
4.3296776 0.482321520 0.002863853
4.3303452 0.482290600 0.002869453
4.3310127 0.488005720 0.002804596
4.3316798 0.488005720 0.002784908
4.3323474 0.497836300 0.002915915
4.3330145 0.497836300 0.003079152
4.3336821 0.499000500 0.003098231
4.3343496 0.499000500 0.002978065
4.3350167 0.499000500 0.002995297
4.3356838 0.488022320 0.002938163
4.3363514 0.488022320 0.002873103
4.3370190 0.488022320 0.002966494
4.3376861 0.488022320 0.002969933
4.3383536 0.488085270 0.003025717
4.3390207 0.490829070 0.003044718
4.3396883 0.499566410 0.002943700
4.3403554 0.490829070 0.003024144
4.3410225 0.490829070 0.003163550
4.3416901 0.508408690 0.002924291
4.3423576 0.504057650 0.002984520
4.3430243 0.488752140 0.003023445
4.3436913 0.488752140 0.002987144
4.3443584 0.503403360 0.003115978
4.3450260 0.503403360 0.003014785
4.3456931 0.503403360 0.003211188
4.3463602 0.503403360 0.003023998
4.3470278 0.503403360 0.002988512
4.3476949 0.502225050 0.003028365
4.3483620 0.502225050 0.003161666
4.3490295 0.498168050 0.003173570
4.3496966 0.498168050 0.003232104
4.3503637 0.483383020 0.003097347
4.3510313 0.472613580 0.002948025
4.3516979 0.472613580 0.003022278
4.3523655 0.472613580 0.003003931
4.3530326 0.474001180 0.003091274
4.3536997 0.478237480 0.003036576
4.3543668 0.483937480 0.003130780
4.3550339 0.488717670 0.003081688
4.3557014 0.488717670 0.003245898
4.3563681 0.488717670 0.003148706
4.3570356 0.488717670 0.003084258
4.3577023 0.488717670 0.003142140
4.3583698 0.496705980 0.003167631
4.3590364 0.496705980 0.003236219
4.3597040 0.496980670 0.003298053
4.3603706 0.510344340 0.003121011
4.3610382 0.510344340 0.003249993
4.3617048 0.502235900 0.003163850
4.3623395 0.502235900 0.003170963
4.3630066 0.502751170 0.003228692
4.3636737 0.502751170 0.002958928
4.3643408 0.502751170 0.003250831
4.3650079 0.502751170 0.003232021
4.3656750 0.502751170 0.003199169
4.3663421 0.500986910 0.003242959
4.3670087 0.496216340 0.003257004
4.3676758 0.496216340 0.003251520
4.3683429 0.500986910 0.003302952
4.3690100 0.499388000 0.003228489
4.3696771 0.499388000 0.003329793
4.3703437 0.499388000 0.003281084
4.3710108 0.499388000 0.003283867
4.3716779 0.499388000 0.003141236
4.3723450 0.516303050 0.003251893
4.3730116 0.516303050 0.003388778
4.3736787 0.516303050 0.003355832
4.3743458 0.512279000 0.003396874
4.3750124 0.512279000 0.003153955
4.3756795 0.511013850 0.003355115
4.3763461 0.511013850 0.003325879
4.3770132 0.511013850 0.003416111
4.3776803 0.502530470 0.003447452
4.3783469 0.491096460 0.003306068
4.3790140 0.490504150 0.003139584
4.3796806 0.487316840 0.003282809
4.3803477 0.487316840 0.003392387
4.3810143 0.487316840 0.003306632
4.3816814 0.433754040 0.003101587
4.3823481 0.433754040 0.003199473
4.3830152 0.433754040 0.003157602
4.3836818 0.432712320 0.003132872
4.3843489 0.432712320 0.003203756
4.3850155 0.432712320 0.003075019
4.3856821 0.422101040 0.002942556
4.3863492 0.422101040 0.002892432
4.3870158 0.419997150 0.003078588
4.3876829 0.419997150 0.003042513
4.3883495 0.419997150 0.003015017
4.3890162 0.417470190 0.002823151
4.3896832 0.397824770 0.002875845
4.3903499 0.397824770 0.003012077
4.3910165 0.397824770 0.002764969
4.3916831 0.412055730 0.003058164
4.3923502 0.412055730 0.003047467
4.3930168 0.412055730 0.002996019
4.3936834 0.412055730 0.002776433
4.3943501 0.412055730 0.002867453
4.3950167 0.432914680 0.003272630
4.3956838 0.435906560 0.003014667
4.3963504 0.442082500 0.003029576
4.3970170 0.436466810 0.003075431
4.3976836 0.442082500 0.003184468
4.3983502 0.454673990 0.003031298
4.3990169 0.457806870 0.003123578
4.3996835 0.465277780 0.003151957
4.4003501 0.498171590 0.003146150
4.4010167 0.498171590 0.003286675
4.4016833 0.498171590 0.003261644
4.4023499 0.498171590 0.003105001
4.4030166 0.496265700 0.003154541
4.4036832 0.489040370 0.003309680
4.4043498 0.489714530 0.003190184
4.4050164 0.489714530 0.003190649
4.4056830 0.489040370 0.003148276
4.4063497 0.463951340 0.003055354
4.4070163 0.454596110 0.003017959
4.4076829 0.454596110 0.002954756
4.4083495 0.454596110 0.003037783
4.4090157 0.488332440 0.003165376
4.4096823 0.488332440 0.003301311
4.4103489 0.488332440 0.003327382
4.4110160 0.470913140 0.003201186
4.4116826 0.470913140 0.002956383
4.4123487 0.470913140 0.003185138
4.4130154 0.491971870 0.003095612
4.4136820 0.491971870 0.003040092
4.4143486 0.491971870 0.003207221
4.4150147 0.457387040 0.002736956
4.4156814 0.457387040 0.003158772
4.4163480 0.457387040 0.003199922
4.4170141 0.469848420 0.003071550
4.4176483 0.470681780 0.003040177
4.4183145 0.472990380 0.003164839
4.4189806 0.472990380 0.003168979
4.4196472 0.472990380 0.003072813
4.4203138 0.472397890 0.003096622
4.4209805 0.472397890 0.002942006
4.4216461 0.472397890 0.003083298
4.4223127 0.480040600 0.003232360
4.4229794 0.485061740 0.003114989
4.4236460 0.485061740 0.003147039
4.4243116 0.485061740 0.003038023
4.4249783 0.465527020 0.003113645
4.4256449 0.465527020 0.003029078
4.4263115 0.465527020 0.003159863
4.4269772 0.491049190 0.003108947
4.4276438 0.491049190 0.003116586
4.4283104 0.491049190 0.003178814
4.4289761 0.473706850 0.003248545
4.4296427 0.464556460 0.002965314
4.4303093 0.464556460 0.002981649
4.4309750 0.464556460 0.002963008
4.4316416 0.478116520 0.003060265
4.4323082 0.481049640 0.003119073
4.4329739 0.481049640 0.003025170
4.4336405 0.478116520 0.003193575
4.4343071 0.477639640 0.003086032
4.4349728 0.475127100 0.003166893
4.4356394 0.475127100 0.003018281
4.4363050 0.469216090 0.003148590
4.4369717 0.477639640 0.003133974
4.4376378 0.487167250 0.002976643
4.4383039 0.487167250 0.003190579
4.4389706 0.469216090 0.003160547
4.4396362 0.461634610 0.003265442
4.4403028 0.461634610 0.002957694
4.4409685 0.461634610 0.003034255
4.4416351 0.466874350 0.003123436
4.4423008 0.490857030 0.003322852
4.4429674 0.490857030 0.003343663
4.4436331 0.490857030 0.003270493
4.4442997 0.478731930 0.003150157
4.4449654 0.478731930 0.003087145
4.4456320 0.478731930 0.003185951
4.4462976 0.498159550 0.003342652
4.4469643 0.498231170 0.003261617
4.4476299 0.498231170 0.003366920
4.4482965 0.498159550 0.003191274
4.4489622 0.483599330 0.003228124
4.4496284 0.474497840 0.003019162
4.4502945 0.474497840 0.003188757
4.4509602 0.474497840 0.003235183
4.4516268 0.474497840 0.003134337
4.4522924 0.474497840 0.003330855
4.4529591 0.485881510 0.003153620
4.4536247 0.476717260 0.003139957
4.4542904 0.471801250 0.003222306
4.4549570 0.463503760 0.003203969
4.4556227 0.465917820 0.003228954
4.4562883 0.465917820 0.003110231
4.4569550 0.463503760 0.003164617
4.4576206 0.465917820 0.003177104
4.4582863 0.477348700 0.003193607
4.4589529 0.480656240 0.003197008
4.4596186 0.480656240 0.003613001
4.4602842 0.480656240 0.003227397
4.4609509 0.469337130 0.003169434
4.4616165 0.469337130 0.003332381
4.4622822 0.469337130 0.003246994
4.4629478 0.493857260 0.003258717
4.4636145 0.493857260 0.003487712
4.4642472 0.493857260 0.003496005
4.4649134 0.482508820 0.003352756
4.4655790 0.460760240 0.003284662
4.4662452 0.460760240 0.003193415
4.4669108 0.460760240 0.003136485
4.4675770 0.465879880 0.003268529
4.4682426 0.485179720 0.003421704
4.4689083 0.485179720 0.003304561
4.4695745 0.485179720 0.003480496
4.4702401 0.461548850 0.003264981
4.4709058 0.461548850 0.003320969
4.4715719 0.461548850 0.003316818
4.4722376 0.475158260 0.003312081
4.4729033 0.476525580 0.003229807
4.4735694 0.483629530 0.003442348
4.4742351 0.484436460 0.003422985
4.4749007 0.484436460 0.003333071
4.4755664 0.483629530 0.003335736
4.4762325 0.470927860 0.003388238
4.4768982 0.461471690 0.003275613
4.4775639 0.461471690 0.003306414
4.4782295 0.461471690 0.003309766
4.4788952 0.477495860 0.003339692
4.4795609 0.477495860 0.003450517
4.4802270 0.477495860 0.003294424
4.4808927 0.477495860 0.003212750
4.4815583 0.477495860 0.003324327
4.4822240 0.477613820 0.003349786
4.4828897 0.485242220 0.003379824
4.4835553 0.485242220 0.003364238
4.4842210 0.485242220 0.003378179
4.4848866 0.488229640 0.003198983
4.4855523 0.488229640 0.003386567
4.4862180 0.491991770 0.003489150
4.4868836 0.491991770 0.003411193
4.4875493 0.491991770 0.003327284
4.4882150 0.485340040 0.003288949
4.4888802 0.475350740 0.003267794
4.4895458 0.475350740 0.003182221
4.4902115 0.475350740 0.003280414
4.4908772 0.486951770 0.003218657
4.4915428 0.486951770 0.003347126
4.4922085 0.486951770 0.003331676
4.4928741 0.485115690 0.003330491
4.4935393 0.479574090 0.003330129
4.4942050 0.470151700 0.003372589
4.4948707 0.470151700 0.003165694
4.4955363 0.469782050 0.003195634
4.4962015 0.469782050 0.003351463
4.4968672 0.473143240 0.003239605
4.4975328 0.492006070 0.003399715
4.4981980 0.492006070 0.003314192
4.4988637 0.492006070 0.003338138
4.4995294 0.491960200 0.003410160
4.5001945 0.479397480 0.003286791
4.5008602 0.479397480 0.003397739
4.5015254 0.479397480 0.003250123
4.5021911 0.502172850 0.003255557
4.5028567 0.505227820 0.003541977
4.5035219 0.505227820 0.003457758
4.5041876 0.505227820 0.003386468
4.5048528 0.463365650 0.003293877
4.5055184 0.463365650 0.003110552
4.5061836 0.463365650 0.003056740
4.5068488 0.475931770 0.003373823
4.5075145 0.476911760 0.003214711
4.5081797 0.484254100 0.003248476
4.5088453 0.489997560 0.003256938
4.5095105 0.489997560 0.003301494
4.5101762 0.489997560 0.003242378
4.5108085 0.473022920 0.003157258
4.5114737 0.464429280 0.003096480
4.5121393 0.462993900 0.003108106
4.5128045 0.462993900 0.003118223
4.5134697 0.473022920 0.003189587
4.5141354 0.487993340 0.003257916
4.5148005 0.487993340 0.003287442
4.5154657 0.487993340 0.003127390
4.5161314 0.485252280 0.003247134
4.5167961 0.483930030 0.003227129
4.5174618 0.480866340 0.003140374
4.5181270 0.480253900 0.003105426
4.5187922 0.480253900 0.003136070
4.5194573 0.469822530 0.003213893
4.5201225 0.469557590 0.003029752
4.5207882 0.462163330 0.003061671
4.5214529 0.462163330 0.003132763
4.5221186 0.469557590 0.003189826
4.5227833 0.483419990 0.003216060
4.5234489 0.483419990 0.003310804
4.5241137 0.483419990 0.003287418
4.5247793 0.473764190 0.003224711
4.5254440 0.468966040 0.003151242
4.5261097 0.464273930 0.003295679
4.5267744 0.457724700 0.003243938
4.5274401 0.464273930 0.003309712
4.5281048 0.464273930 0.003195094
4.5287700 0.464968220 0.003261901
4.5294352 0.496831340 0.003307892
4.5301003 0.496831340 0.003400794
4.5307655 0.496831340 0.003431494
4.5314307 0.470002630 0.003444666
4.5320959 0.461832990 0.003237363
4.5327606 0.461832990 0.003187030
4.5334258 0.461832990 0.003227693
4.5340910 0.464648060 0.003287192
4.5347557 0.483787970 0.003421114
4.5354214 0.495002010 0.003322820
4.5360861 0.508295260 0.003429518
4.5367513 0.508295260 0.003442225
4.5374165 0.508295260 0.003447900
4.5380812 0.482133220 0.003460200
4.5387464 0.482133220 0.003301862
4.5394115 0.482133220 0.003252776
4.5400763 0.492508590 0.003458425
4.5407410 0.492508590 0.003639038
4.5414062 0.492508590 0.003335015
4.5420713 0.490686150 0.013179379
4.5427361 0.488863710 0.018517397
4.5434012 0.487041260 0.016364269
4.5440660 0.485218820 0.003375466
4.5447311 0.465437580 0.003326722
4.5453959 0.463525690 0.003420334
4.5460610 0.463525690 0.003242263
4.5467257 0.465437580 0.004910135
4.5473909 0.477340540 0.003415869
4.5480556 0.497936490 0.003422206
4.5487204 0.497936490 0.003579532
4.5493855 0.497936490 0.003555549
4.5500503 0.482755140 0.003450686
4.5506825 0.468860390 0.003523315
4.5513473 0.466759990 0.003383013
4.5520120 0.466759990 0.003234651
4.5526772 0.466759990 0.003491025
4.5533419 0.494102360 0.003632908
4.5540071 0.495320010 0.003401713
4.5546718 0.499038650 0.003380692
4.5553370 0.499038650 0.003605024
4.5560017 0.495320010 0.003501570
4.5566664 0.484048820 0.003540385
4.5573311 0.480656880 0.003296146
4.5579958 0.467476260 0.003478154
4.5586605 0.480656880 0.003509461
4.5593257 0.484048820 0.003531033
4.5599904 0.484632890 0.003391103
4.5606551 0.484632890 0.003656630
4.5613198 0.484632890 0.003541864
4.5619845 0.478064000 0.003614265
4.5626493 0.476332090 0.003303293
4.5633140 0.476332090 0.003474002
4.5639787 0.463573000 0.003470386
4.5646434 0.464084920 0.003559154
4.5653081 0.464084920 0.003447389
4.5659728 0.464084920 0.003527062
4.5666375 0.464084920 0.003324438
4.5673022 0.468501290 0.003437438
4.5679669 0.470616130 0.003515556
4.5686312 0.470616130 0.003528907
4.5692959 0.477730470 0.003426927
4.5699606 0.483156190 0.003554591
4.5706253 0.477730470 0.003588365
4.5712900 0.477730470 0.003428923
4.5719547 0.477730470 0.003370584
4.5726190 0.474446310 0.003438287
4.5732837 0.474446310 0.003499247
4.5739484 0.467996720 0.003384912
4.5746131 0.464643230 0.003465901
4.5752773 0.467996720 0.003338739
4.5759420 0.482218690 0.003138796
4.5766068 0.482218690 0.003558557
4.5772710 0.490119200 0.003432714
4.5779357 0.490119200 0.003448292
4.5786004 0.490119200 0.003514692
4.5792646 0.445845460 0.003467554
4.5799294 0.445845460 0.003177429
4.5805936 0.445845460 0.003312854
4.5812583 0.452479280 0.003220253
4.5819230 0.452479280 0.003346961
4.5825872 0.463287370 0.003295900
4.5832520 0.463287370 0.003179556
4.5839162 0.450091520 0.003423011
4.5845809 0.450091520 0.003428091
4.5852451 0.450091520 0.003266042
4.5859094 0.438947520 0.003374024
4.5865741 0.434456140 0.003146140
4.5872383 0.434456140 0.003535363
4.5879030 0.422437430 0.003334416
4.5885673 0.418689500 0.003168386
4.5892315 0.418689500 0.003219289
4.5898962 0.418689500 0.003222052
4.5905604 0.431366930 0.003190563
4.5912247 0.447125190 0.003333481
4.5918565 0.451773220 0.003354424
4.5925207 0.451773220 0.003357545
4.5931849 0.451773220 0.003209998
4.5938492 0.430068030 0.003207482
4.5945139 0.413577250 0.003234811
4.5951781 0.411109640 0.003076370
4.5958424 0.411109640 0.003034457
4.5965066 0.411109640 0.003216137
4.5971708 0.443526980 0.003220018
4.5978351 0.443526980 0.003204090
4.5984993 0.443526980 0.003403238
4.5991640 0.439361010 0.003221994
4.5998282 0.439361010 0.003316305
4.6004925 0.436786900 0.003297981
4.6011567 0.425557700 0.003197921
4.6018209 0.422988520 0.003290616
4.6024852 0.422988520 0.003593177
4.6031494 0.418845290 0.003265438
4.6038136 0.422988520 0.003147824
4.6044779 0.423262080 0.003314273
4.6051416 0.439768350 0.003468127
4.6058064 0.442113830 0.003379821
4.6064701 0.442113830 0.003300425
4.6071343 0.442113830 0.003430632
4.6077981 0.417931510 0.003424895
4.6084623 0.394566290 0.003266811
4.6091266 0.394566290 0.003177071
4.6097908 0.394566290 0.003195699
4.6104546 0.416852820 0.003252709
4.6111188 0.438130200 0.003322834
4.6117830 0.438130200 0.003512695
4.6124473 0.438130200 0.003355267
4.6131110 0.432353900 0.003331510
4.6137753 0.427684890 0.004366390
4.6144395 0.419105840 0.003509352
4.6151037 0.417893790 0.003441679
4.6157675 0.413156370 0.003277016
4.6164317 0.413156370 0.003234235
4.6170955 0.416939200 0.003438457
4.6177597 0.416939200 0.003346945
4.6184235 0.429603710 0.003340852
4.6190877 0.429603710 0.003354726
4.6197519 0.429603710 0.003451593
4.6204157 0.429603710 0.003373473
4.6210799 0.428837050 0.003474912
4.6217437 0.428837050 0.003505019
4.6224079 0.437261600 0.003415434
4.6230717 0.439986200 0.003366864
4.6237359 0.439986200 0.003376387
4.6243997 0.439986200 0.003520130
4.6250639 0.420522670 0.003491734
4.6257277 0.420522670 0.003232368
4.6263914 0.420522670 0.003455023
4.6270223 0.442322290 0.003468956
4.6276865 0.456399630 0.003529240
4.6283503 0.456399630 0.003790996
4.6290140 0.456399630 0.003477901
4.6296782 0.438151100 0.003478574
4.6303420 0.438151100 0.003329102
4.6310058 0.438151100 0.003412909
4.6316695 0.443355800 0.003526909
4.6323338 0.443355800 0.003583703
4.6329975 0.443355800 0.003729566
4.6336613 0.443355800 0.003459809
4.6343250 0.443355800 0.003752100
4.6349888 0.451901330 0.003553300
4.6356525 0.451901330 0.003740615
4.6363168 0.451901330 0.003668398
4.6369805 0.451901330 0.003500379
4.6376443 0.451901330 0.003629709
4.6383080 0.444494380 0.003765032
4.6389718 0.456625030 0.003673662
4.6396356 0.456625030 0.005878814
4.6402993 0.456625030 0.005737144
4.6409631 0.456625030 0.007104586
4.6416268 0.456625030 0.003732953
4.6422906 0.456981740 0.003643409
4.6429543 0.458187410 0.003795108
4.6436181 0.458187410 0.003606878
4.6442819 0.459775310 0.003442780
4.6449451 0.459775310 0.003692819
4.6456089 0.461050430 0.003614030
4.6462727 0.463270380 0.003660387
4.6469364 0.467329650 0.003681288
4.6476002 0.467329650 0.003686607
4.6482639 0.467329650 0.003737218
4.6489272 0.467329650 0.003601424
4.6495910 0.473373870 0.003627821
4.6502547 0.476930560 0.003657051
4.6509180 0.484937670 0.003869646
4.6515813 0.484937670 0.003822848
4.6522450 0.484937670 0.003824335
4.6529088 0.478929120 0.003574993
4.6535721 0.470570670 0.003770153
4.6542358 0.470570670 0.003831180
4.6548991 0.470570670 0.003693592
4.6555629 0.470570670 0.003839758
4.6562266 0.448892260 0.003649749
4.6568899 0.428981150 0.003489345
4.6575537 0.401426780 0.003528802
4.6582170 0.388445810 0.003462770
4.6588807 0.365305000 0.003191586
4.6595440 0.339625000 0.002974800
4.6602077 0.312839670 0.003171600
4.6608710 0.293899650 0.002830804
4.6615348 0.285196780 0.002802136
4.6621981 0.268715280 0.002846386
4.6628613 0.247947160 0.002601877
4.6635251 0.230065370 0.002607667
4.6641884 0.201704810 0.002588290
4.6648188 0.183166280 0.002233042
4.6654825 0.164166190 0.002010236
4.6661458 0.125688990 0.001896699
4.6668091 0.099237943 0.002079068
4.6674728 0.068896826 0.001624830
4.6681356 0.053866007 0.001505390
4.6687994 0.041308363 0.001509372
4.6694627 0.027085469 0.001269028
4.6701260 0.025820957 0.001474406
4.6707897 0.013383307 0.001079714
4.6714525 0.012588810 0.001463780
4.6721163 0.011344602 0.001401118
4.6727796 0.011344602 0.001401193
4.6734428 0.010956425 0.001218002
4.6741061 0.010956425 0.001183711
4.6747694 0.010956425 0.001203123
4.6754332 0.011412411 0.001180003
4.6760960 0.011466154 0.001601872
4.6767597 0.029408332 0.001374275
4.6774225 0.041950468 0.001796055
4.6780863 0.053133928 0.001750304
4.6787491 0.072830170 0.001759383
4.6794128 0.080236888 0.001999707
4.6800756 0.094616969 0.002455838
4.6807389 0.103430250 0.002030208
4.6814022 0.117558990 0.002234052
4.6820655 0.123722060 0.001997545
4.6827288 0.139950090 0.002114122
4.6833916 0.156055250 0.002449593
4.6840553 0.175364830 0.002383863
4.6847181 0.184133800 0.002842208
4.6853814 0.186332450 0.002413403
4.6860447 0.213079910 0.002732756
4.6867075 0.237035950 0.002731698
4.6873713 0.247734740 0.002922370
4.6880341 0.253265500 0.002870105
4.6886969 0.255914210 0.003058416
4.6893606 0.275777410 0.002963949
4.6900234 0.276686230 0.003064790
4.6906862 0.278470490 0.002827229
4.6913500 0.279720440 0.002879407
4.6920128 0.283367220 0.002969834
4.6926756 0.326136280 0.003231475
4.6933389 0.336136550 0.003199185
4.6940022 0.350997670 0.003518991
4.6946645 0.350997670 0.003210351
4.6952944 0.365442410 0.003148541
4.6959577 0.365442410 0.003378015
4.6966205 0.379348040 0.003483314
4.6972837 0.384606410 0.003491964
4.6979465 0.384606410 0.003420457
4.6986098 0.384606410 0.003350081
4.6992726 0.384606410 0.003491683
4.6999354 0.384606410 0.003390114
4.7005987 0.408524390 0.003473048
