# wavenumber_(/cm) absorbance absorbance_unc
3219.8117853 1.638876093 0.008900500
3219.1088361 1.637186893 0.008971900
3218.4061938 1.640159293 0.009377800
3217.7038581 1.640251893 0.009642600
3217.0018289 1.664211493 0.010803500
3216.3002095 1.666924993 0.011845400
3215.5987926 1.667377393 0.012216200
3214.8976815 1.663012293 0.011722400
3214.1969795 1.660510893 0.013202700
3213.4964796 1.661909493 0.011466700
3212.7962849 1.620472293 0.010372800
3212.0964984 1.643550793 0.010051100
3211.3970168 1.645767493 0.011783400
3210.6977366 1.619941993 0.009730400
3209.9988640 1.611117293 0.009196300
3209.3002955 1.605743293 0.009033800
3208.6019281 1.576786693 0.008672200
3207.9039674 1.577382793 0.008444200
3207.2063103 1.599651293 0.008534300
3206.5089567 1.574433693 0.009090800
3205.8119062 1.574689293 0.008171500
3205.1151587 1.586222393 0.008851700
3204.4187140 1.587048493 0.009821300
3203.7225718 1.579343493 0.009113900
3203.0268347 1.578816593 0.008913100
3202.3312972 1.578839393 0.009351600
3201.6360616 1.549141693 0.008099800
3200.9411279 1.544961093 0.008506900
3200.2465982 1.544702293 0.007569400
3199.5522675 1.544088993 0.007029700
3198.8583403 1.504734093 0.007440500
3198.1646117 1.505613093 0.007501800
3197.4712862 1.505082493 0.007770600
3196.7782613 1.500650893 0.007964300
3196.0854346 1.504307393 0.007700100
3195.3930102 1.517107793 0.008820100
3194.7008857 1.501778793 0.009039700
3194.0090611 1.501508493 0.009209200
3193.3175360 1.497345293 0.008198400
3192.6262083 1.497073593 0.008069100
3191.9353837 1.498013993 0.008701400
3191.2447562 1.501282593 0.008428500
3190.5544274 1.511599093 0.007618500
3189.8643973 1.517376793 0.009568600
3189.1746655 1.516577893 0.007918000
3188.4852320 1.524467193 0.009110800
3187.7961981 1.524817693 0.009144500
3187.1073603 1.507400293 0.008444700
3186.4188202 1.488860493 0.007984900
3185.7306790 1.489874393 0.007776400
3185.0427336 1.491014893 0.007037200
3184.3551865 1.469155093 0.007129000
3183.6678349 1.434857693 0.005916300
3182.9808813 1.463211793 0.007015300
3182.2942241 1.463014193 0.007139200
3181.6078631 1.462558693 0.008042700
3180.9216969 1.435352093 0.007155700
3180.2359277 1.434608093 0.007372800
3179.5504542 1.433352793 0.006985400
3178.8652761 1.403314893 0.007221200
3178.1803932 1.403955593 0.006643600
3177.4958054 1.404127193 0.006286100
3176.8115124 1.399345393 0.006878300
3176.1276150 1.400264293 0.006636400
3175.4439112 1.399162793 0.006132100
3174.7605016 1.400106193 0.006189800
3174.0773862 1.412145193 0.006745300
3173.3946653 1.412522993 0.006252900
3172.7121374 1.367504293 0.005769700
3172.0300037 1.348646293 0.006538700
3171.3480627 1.339438093 0.006678400
3170.6665153 1.338317993 0.006503700
3169.9851603 1.337968593 0.006183800
3169.3041986 1.344648193 0.006169500
3168.6235293 1.343488993 0.006103900
3167.9430520 1.346254493 0.006039900
3167.2629673 1.345096993 0.005733200
3166.5831744 1.346564593 0.005724400
3165.9036733 1.342322393 0.005636500
3165.2244638 1.325389093 0.005726900
3164.5455456 1.324891693 0.005650300
3163.8669186 1.321628193 0.005915800
3163.1885827 1.319752993 0.005551400
3162.5105375 1.318747193 0.006495000
3161.8328829 1.309911493 0.005376600
3161.1554187 1.291765693 0.005378300
3160.4782448 1.287128993 0.006037400
3159.8014608 1.272573893 0.005958600
3159.1248668 1.268066793 0.005471300
3158.4486622 1.262932293 0.005482000
3157.7726474 1.263248893 0.005785400
3157.0970215 1.269406393 0.005496000
3156.4215851 1.263219693 0.005449500
3155.7465371 1.260230593 0.005130500
3155.0717779 1.260696493 0.004650500
3154.3973071 1.258051493 0.005350300
3153.7230252 1.246475693 0.005405500
3153.0491309 1.247209193 0.004960800
3152.3755246 1.243700593 0.005374200
3151.7022060 1.243772093 0.004807500
3151.0291750 1.244038093 0.005098700
3150.3564313 1.243168093 0.005250600
3149.6839749 1.244264693 0.005243800
3149.0119046 1.213435293 0.004582500
3148.3400220 1.184336693 0.004003300
3147.6684260 1.183700493 0.005060800
3146.9971165 1.185683993 0.004909500
3146.3261922 1.184919793 0.004326700
3145.6554550 1.187067193 0.004120800
3144.9851027 1.186631993 0.004528800
3144.3149371 1.179215793 0.004906500
3143.6451559 1.173231193 0.004442900
3142.9756600 1.174018693 0.004527900
3142.3063504 1.171128893 0.004569500
3141.6374246 1.171395393 0.004952600
3140.9687835 1.155117093 0.004690400
3140.3004269 1.141632693 0.004339000
3139.6323547 1.137795093 0.004337100
3138.9645667 1.137038493 0.004248600
3138.2970627 1.128666793 0.004429600
3137.6298426 1.118962693 0.004420800
3136.9629061 1.128312993 0.004107100
3136.2962530 1.113424993 0.004648700
3135.6298833 1.111933293 0.004484900
3134.9637967 1.113397393 0.004778000
3134.2980912 1.112950393 0.004208800
3133.6325702 1.114077493 0.004206900
3132.9673317 1.108061093 0.005141400
3132.3024738 1.109281193 0.004404800
3131.6377999 1.108948293 0.004276900
3130.9735061 1.109453293 0.003904900
3130.3093960 1.105521893 0.004067200
3129.6456656 1.093420993 0.004372500
3128.9822166 1.093723893 0.003937400
3128.3190488 1.090058793 0.004192800
3127.6560642 1.090260993 0.004477700
3126.9934583 1.088733193 0.004538500
3126.3311332 1.090221893 0.004497700
3125.6690885 1.090339493 0.003766000
3125.0073242 1.089676993 0.004075200
3124.3458401 1.089536693 0.004340500
3123.6846359 1.090046493 0.004412200
3123.0237116 1.069993193 0.004487900
3122.3631643 1.052589993 0.003522800
3121.7027990 1.052565493 0.004371700
3121.0427129 1.057251793 0.004552600
3120.3830033 1.053051693 0.004772100
3119.7234752 1.048628193 0.004685800
3119.0642258 1.029190593 0.004564500
3118.4053523 1.007029893 0.003963600
3117.7467570 1.006869593 0.005061000
3117.0883427 1.007657493 0.005678500
3116.4303036 1.012073093 0.005154100
3115.7725422 1.012635793 0.005298000
3115.1149614 1.012918793 0.004493100
3114.4577552 0.996180493 0.003626300
3113.8008261 0.986116593 0.003727500
3113.1441741 0.982579993 0.003635000
3112.4877990 0.985835893 0.003647700
3111.8317007 0.988253393 0.003857200
3111.1758789 0.982864993 0.003680400
3110.5203334 0.983011893 0.003795100
3109.8650642 0.973187493 0.003746700
3109.2101677 0.960567793 0.003851400
3108.5554502 0.960121593 0.003303100
3107.9010085 0.960518793 0.003576600
3107.2468423 0.960986093 0.003627000
3106.5930479 0.955891193 0.003366700
3105.9394321 0.945620793 0.003086100
3105.2861877 0.929632393 0.003676800
3104.6331216 0.929861093 0.003328600
3103.9804265 0.930649493 0.003239200
3103.3280059 0.941094693 0.003447700
3102.6758594 0.941665793 0.003593700
3102.0238907 0.950794793 0.003412000
3101.3722921 0.941269993 0.003634900
3100.7209672 0.933121593 0.003515600
3100.0699159 0.920307293 0.003072000
3099.4191379 0.914765393 0.003217500
3098.7686330 0.914233593 0.003607000
3098.1184012 0.918616793 0.003543300
3097.4684421 0.915107793 0.003243500
3096.8187558 0.919158093 0.003364800
3096.1694377 0.919152493 0.003606200
3095.5202961 0.906872893 0.003556500
3094.8714267 0.894599193 0.003262400
3094.2229249 0.889829893 0.003173000
3093.5745992 0.889904893 0.003280700
3092.9266407 0.888576793 0.003383600
3092.2788580 0.888597493 0.003419200
3091.6314422 0.887333593 0.003335600
3090.9842018 0.881214193 0.003209400
3090.3373279 0.869161693 0.003008400
3089.6907247 0.869907293 0.002913000
3089.0443921 0.868130393 0.003271300
3088.3982344 0.868285793 0.002955600
3087.7524423 0.858919893 0.002895600
3087.1069202 0.868600393 0.003207500
3086.4616680 0.868467993 0.003190700
3085.8166855 0.868436893 0.003018700
3085.1719724 0.855014893 0.003249000
3084.5275287 0.846725293 0.003076300
3083.8834493 0.843227193 0.003014000
3083.2395438 0.842953393 0.003059100
3082.5959070 0.842533893 0.003231700
3081.9526340 0.843463593 0.003204900
3081.3095344 0.851589093 0.003361700
3080.6667031 0.851444193 0.003288500
3080.0242349 0.851284393 0.003036300
3079.3819397 0.835006493 0.002920400
3078.7400072 0.826311393 0.003464600
3078.0983422 0.823653893 0.003257300
3077.4568500 0.819485093 0.003280100
3076.8157197 0.808383193 0.002609500
3076.1748565 0.799080093 0.002561000
3075.5342603 0.799349993 0.002885100
3074.8939308 0.792352293 0.002826200
3074.2538678 0.793440193 0.003016700
3073.6140713 0.788486693 0.002491900
3072.9745410 0.775694593 0.002836700
3072.3352768 0.775530793 0.002840600
3071.6962785 0.768932193 0.002599700
3071.0575460 0.765569493 0.002896600
3070.4190790 0.769624993 0.002690000
3069.7809717 0.776068293 0.003018700
3069.1430354 0.769497093 0.002773400
3068.5054583 0.776876793 0.002766300
3067.8680520 0.777279593 0.003142300
3067.2310045 0.752286293 0.002949800
3066.5941274 0.749088093 0.002814500
3065.9576088 0.746808193 0.002745700
3065.3212604 0.746409493 0.002561200
3064.6852700 0.746969793 0.002918800
3064.0495435 0.745884893 0.002907600
3063.4140806 0.749967793 0.002986400
3062.7788813 0.754477893 0.002710200
3062.1438516 0.759761893 0.003070700
3061.5091789 0.760076393 0.002914800
3060.8747692 0.760019693 0.003001000
3060.2406224 0.754695093 0.002550400
3059.6068320 0.738333093 0.002588700
3058.9732104 0.727377893 0.002872000
3058.3398512 0.727176293 0.002669600
3057.7067542 0.725313793 0.002686900
3057.0740127 0.727761293 0.003142500
3056.4414396 0.725730193 0.002956900
3055.8091283 0.725298093 0.002723400
3055.1771719 0.726121093 0.002793900
3054.5453835 0.719117393 0.002818000
3053.9139496 0.696999193 0.002927600
3053.2827767 0.697115393 0.002649100
3052.6517714 0.685295893 0.002784800
3052.0211201 0.697160793 0.002850200
3051.3907293 0.691652593 0.002601100
3050.7605989 0.696434393 0.002585100
3050.1306356 0.691695193 0.002621000
3049.5010254 0.691987093 0.002557100
3048.8716751 0.690100393 0.002433500
3048.2425845 0.690768793 0.002349700
3047.6137535 0.690478193 0.002986100
3046.9852747 0.690094793 0.002406100
3046.3569622 0.690742493 0.002863500
3045.7289089 0.673407193 0.003076000
3045.1011144 0.673219793 0.002602400
3044.4736714 0.669078293 0.002805300
3043.8463942 0.663253293 0.002418100
3043.2193755 0.663422293 0.002465700
3042.5927076 0.663132893 0.002772600
3041.9662053 0.650727293 0.002602400
3041.3400534 0.650392893 0.002465400
3040.7141592 0.650754893 0.002447100
3040.0884301 0.642317593 0.002506500
3039.4630509 0.632691293 0.002339700
3038.8379289 0.632880593 0.002495200
3038.2130640 0.618853993 0.002714900
3037.5884561 0.619285393 0.002340700
3036.9641049 0.624639393 0.002442500
3036.3400103 0.625214893 0.002505700
3035.7161722 0.610717093 0.002477300
3035.0925904 0.609062493 0.002539700
3034.4692646 0.603731993 0.002459600
3033.8461949 0.578025693 0.002418900
3033.2233810 0.562623093 0.002516400
3032.6009147 0.562594993 0.002409000
3031.9786119 0.562796993 0.002383400
3031.3565645 0.568548893 0.002388700
3030.7348641 0.580910693 0.002382500
3030.1133268 0.581847993 0.002361400
3029.4921362 0.581857793 0.002464400
3028.8711085 0.581712293 0.002195500
3028.2504271 0.590182293 0.002502400
3027.6300000 0.590208093 0.002384400
3027.0097354 0.585273193 0.002303900
3026.3898166 0.573389993 0.002318100
3025.7701515 0.585277793 0.002202400
3025.1507402 0.573863793 0.002320800
3024.5315825 0.574242793 0.002430300
3023.9126781 0.574550393 0.002322100
3023.2940270 0.574407193 0.002331300
3022.6756289 0.574617893 0.002384700
3022.0574838 0.568874393 0.002269100
3021.4395915 0.575126993 0.002190800
3020.8220430 0.568999893 0.002227900
3020.2046557 0.569259193 0.002331100
3019.5875207 0.569246293 0.002464700
3018.9707290 0.568194593 0.002349100
3018.3540982 0.568193793 0.002242700
3017.7378102 0.568255893 0.002385700
3017.1216828 0.568733093 0.002382200
3016.5058980 0.564340393 0.002030300
3015.8903644 0.566531693 0.002552100
3015.2749911 0.564499893 0.002154400
3014.6599598 0.566792993 0.002432800
3014.0451793 0.566671393 0.002360900
3013.4306495 0.567104293 0.002587400
3012.8163702 0.572220893 0.002305400
3012.2023413 0.572467793 0.002538600
3011.5885627 0.571533493 0.002237700
3010.9750341 0.571862293 0.002565200
3010.3617555 0.571855093 0.002270600
3009.7487266 0.572100593 0.002337000
3009.1359474 0.572670493 0.002278300
3008.5234176 0.572318993 0.002548500
3007.9112276 0.572459693 0.002623400
3007.2991963 0.572342493 0.002207800
3006.6874140 0.561965393 0.002469200
3006.0759709 0.558337993 0.002454300
3005.4646862 0.549084193 0.002294700
3004.8537402 0.549062593 0.002528300
3004.2430427 0.532688593 0.002398100
3003.6325030 0.532572293 0.002404900
3003.0223017 0.532562493 0.002292300
3002.4123482 0.532056993 0.002073500
3001.8026425 0.536009793 0.002495300
3001.1930943 0.535710693 0.002566800
3000.5838836 0.521286993 0.002068500
2999.9749202 0.516355093 0.002404100
2999.3662039 0.514056193 0.002147500
2998.7577346 0.512863993 0.002311700
2998.1496020 0.510639193 0.002078500
2997.5416262 0.510278593 0.002419900
2996.9338969 0.514157693 0.002235300
2996.3264139 0.518140193 0.002166400
2995.7192670 0.526674193 0.002237700
2995.1122763 0.526881093 0.002376100
2994.5055315 0.532632993 0.002288800
2993.8991222 0.535739293 0.002291600
2993.2928688 0.535969293 0.002610000
2992.6869505 0.520528093 0.002308600
2992.0812774 0.520565193 0.002643100
2991.4757599 0.501170293 0.002366000
2990.8705769 0.501093193 0.002199700
2990.2656388 0.496749593 0.002256800
2989.6609452 0.496963193 0.002304800
2989.0564962 0.489496793 0.002311400
2988.4522023 0.481245793 0.002070400
2987.8482419 0.477442693 0.002073600
2987.2445256 0.473924293 0.002119800
2986.6411424 0.473741293 0.001984800
2986.0379138 0.460576893 0.001869000
2985.4349288 0.460796193 0.001908200
2984.8321872 0.460886693 0.002055100
2984.2296890 0.465885593 0.002082200
2983.6275230 0.466160093 0.001910600
2983.0255110 0.466942293 0.002135600
2982.4238308 0.466834793 0.002213600
2981.8223043 0.468388993 0.002147200
2981.2211094 0.468209093 0.002087200
2980.6200679 0.468313693 0.001969300
2980.0193576 0.468815993 0.002250200
2979.4188894 0.468072393 0.002136400
2978.8185743 0.467415393 0.002045800
2978.2185899 0.467056893 0.002037000
2977.6188470 0.464164993 0.002138400
2977.0193457 0.455984493 0.002283100
2976.4200857 0.460881393 0.002094000
2975.8210670 0.461199193 0.002259300
2975.2222893 0.461050793 0.001986400
2974.6237525 0.461214193 0.001967600
2974.0254565 0.460958993 0.002125300
2973.4274011 0.451539593 0.001931600
2972.8296745 0.451423293 0.002241400
2972.2320999 0.451944393 0.002014300
2971.6347655 0.454537393 0.002056200
2971.0377594 0.455016593 0.001866100
2970.4409049 0.455207993 0.002087800
2969.8443784 0.449864793 0.002053900
2969.2480032 0.438124793 0.001844800
2968.6519556 0.436679293 0.001877900
2968.0560592 0.436826893 0.002091000
2967.4604900 0.436975893 0.002133800
2966.8651598 0.437162293 0.002075500
2966.2700684 0.437039693 0.001916000
2965.6751278 0.436925493 0.001849300
2965.0805136 0.436210293 0.002031100
2964.4861379 0.430427593 0.001964700
2963.8920004 0.427962393 0.002080100
2963.2981010 0.427583893 0.002136200
2962.7044396 0.428003193 0.001587300
2962.1111037 0.445189993 0.001951300
2961.5179177 0.445103793 0.002017600
2960.9249693 0.445294493 0.001909900
2960.3322582 0.441685093 0.002036700
2959.7398720 0.441633093 0.002046700
2959.1476353 0.428397093 0.001970800
2958.5557230 0.428873293 0.001924700
2957.9639600 0.438802293 0.002026300
2957.3725212 0.438520393 0.002102800
2956.7812314 0.424294193 0.001999800
2956.1902654 0.424537393 0.001862600
2955.5995355 0.424322593 0.001995600
2955.0090417 0.424705693 0.001888900
2954.4186966 0.425753993 0.001865700
2953.8286745 0.428142993 0.002130100
2953.2388880 0.430872193 0.002057400
2952.6493370 0.428456793 0.002106900
2952.0600213 0.426397193 0.002075200
2951.4709408 0.428631693 0.002089400
2950.8820954 0.430007193 0.002116900
2950.2934849 0.415838093 0.001971900
2949.7051961 0.415313393 0.002175600
2949.1170550 0.411692993 0.001839000
2948.5291483 0.411941293 0.001912900
2947.9415630 0.411792693 0.001968400
2947.3541248 0.415973693 0.001896300
2946.7670076 0.421225793 0.002026700
2946.1800375 0.422519693 0.001808300
2945.5933879 0.422663493 0.001963800
2945.0068851 0.422855393 0.001942900
2944.4207026 0.429122093 0.002371100
2943.8347534 0.429479893 0.001946600
2943.2489507 0.429185593 0.002093200
2942.6634677 0.426579093 0.002218300
2942.0782176 0.426646793 0.002015000
2941.4932002 0.416088193 0.001957700
2940.9084154 0.415875893 0.002065300
2940.3238631 0.414726793 0.002183600
2939.7395432 0.414165393 0.001874300
2939.1554554 0.413794993 0.002002400
2938.5715997 0.413982893 0.002214800
2937.9880622 0.411861293 0.002041500
2937.4046702 0.403169593 0.001993500
2936.8215098 0.403186493 0.002137000
2936.2386671 0.403053593 0.002047700
2935.6559695 0.402614093 0.001891500
2935.0735893 0.404670293 0.001957700
2934.4913540 0.404611193 0.002092400
2933.9094358 0.416491393 0.002025400
2933.3276622 0.402104493 0.002018600
2932.7462054 0.414983493 0.002104600
2932.1649790 0.402190093 0.002121900
2931.5839829 0.399774893 0.001695400
2931.0031311 0.399404493 0.002234400
2930.4225954 0.399575793 0.001845400
2929.8422895 0.400004793 0.001849500
2929.2622135 0.399988293 0.001897300
2928.6823671 0.402577293 0.001991600
2928.1027502 0.402613093 0.001958900
2927.5234484 0.408986993 0.002136400
2926.9442901 0.408901793 0.002243800
2926.3653609 0.408973893 0.002146300
2925.7866606 0.392406193 0.002011500
2925.2082748 0.391663993 0.002095300
2924.6300321 0.391980493 0.001952900
2924.0520179 0.389227393 0.001914100
2923.4743177 0.389081493 0.002094500
2922.8968457 0.380753593 0.001953600
2922.3195163 0.380807593 0.002123100
2921.7425003 0.378405993 0.001904300
2921.1656269 0.378955593 0.001949300
2920.5890665 0.387694293 0.001814700
2920.0127336 0.387919493 0.002033900
2919.4366281 0.369104493 0.001965400
2918.8607500 0.368917593 0.001845000
2918.2850989 0.369056693 0.001791500
2917.7096749 0.367088293 0.001974000
2917.1344778 0.364710593 0.002018400
2916.5595074 0.364778393 0.001979400
2915.9847636 0.360416193 0.002124200
2915.4102463 0.364654593 0.001882100
2914.8360403 0.372157593 0.001848100
2914.2619755 0.371925893 0.002013500
2913.6881368 0.372037193 0.001960700
2913.1146089 0.374020093 0.002025100
2912.5412219 0.373841693 0.001984100
2911.9681454 0.374074693 0.001897400
2911.3952096 0.373984893 0.002284200
2910.8225839 0.373859993 0.002025700
2910.2500987 0.371556993 0.002020200
2909.6779234 0.362319393 0.001843400
2909.1059730 0.362403093 0.001796200
2908.5342474 0.368322893 0.002015500
2907.9627464 0.368193093 0.001895900
2907.3913855 0.368419493 0.001641400
2906.8203336 0.368235893 0.001899000
2906.2495059 0.364329393 0.001946200
2905.6789024 0.362141593 0.002068700
2905.1086073 0.362015593 0.001936100
2904.5384517 0.362176493 0.001814600
2903.9685198 0.363124293 0.001873100
2903.3988116 0.363600493 0.002044700
2902.8294110 0.363786393 0.002344200
2902.2601496 0.365170293 0.002019700
2901.6911114 0.363679193 0.002142100
2901.1223804 0.360927293 0.001961300
2900.5537882 0.360823993 0.001938200
2899.9855030 0.367163293 0.001924900
2899.4174403 0.360150093 0.001822300
2898.8495162 0.370287093 0.001693300
2898.2818985 0.370246193 0.001776900
2897.7145030 0.370304193 0.001806800
2897.1473297 0.367081793 0.002079200
2896.5802944 0.367581793 0.002066400
2896.0135649 0.367249493 0.002114000
2895.4470572 0.367226293 0.001967100
2894.8807710 0.362466693 0.002037700
2894.3147063 0.359577593 0.002064800
2893.7489467 0.358930093 0.002058100
2893.1833245 0.359870493 0.002019300
2892.6179234 0.359775593 0.001682500
2892.0527432 0.360019393 0.001682800
2891.4878674 0.360206793 0.002078100
2890.9231287 0.360601593 0.002056500
2890.3586106 0.358828993 0.001688900
2889.7943963 0.357421093 0.001781500
2889.2303189 0.356708193 0.001725400
2888.6665450 0.348858393 0.001863400
2888.1029911 0.343333893 0.001813700
2887.5395737 0.338786693 0.001917200
2886.9764594 0.339020993 0.001898500
2886.4135648 0.349378493 0.001887200
2885.8508895 0.344767993 0.001919200
2885.2884336 0.344809393 0.002158800
2884.7261137 0.344801293 0.001758300
2884.1640961 0.337410293 0.002146200
2883.6022975 0.335974893 0.002102500
2883.0408008 0.330592793 0.001945300
2882.4794396 0.330919993 0.001936300
2881.9182970 0.325808993 0.001740600
2881.3573729 0.331241093 0.001897200
2880.7966670 0.331239393 0.001745900
2880.2362623 0.331323893 0.001850300
2879.6759927 0.333283593 0.001748900
2879.1160239 0.335300193 0.001860600
2878.5561899 0.333557593 0.002072300
2877.9966565 0.338703093 0.001955600
2877.4372577 0.338398393 0.001796400
2876.8781591 0.333475893 0.001874500
2876.3192778 0.331718793 0.001886600
2875.7605308 0.331591293 0.002010500
2875.2020836 0.325594893 0.001840600
2874.6438532 0.316259093 0.001803100
2874.0858395 0.316168293 0.001941400
2873.5280424 0.317826293 0.001781400
2872.9704618 0.314977393 0.001955600
2872.4130976 0.318128693 0.001659500
2871.8559495 0.318445793 0.001752200
2871.2990176 0.315420893 0.001856400
2870.7423016 0.311954593 0.001804500
2870.1858839 0.311788093 0.001806300
2869.6295994 0.310545493 0.001794000
2869.0735305 0.311837993 0.001735400
2868.5177594 0.310864593 0.002027300
2867.9621213 0.307531493 0.001735600
2867.4067807 0.307465093 0.001785300
2866.8515729 0.312715893 0.002046900
2866.2966622 0.307834893 0.001874200
2865.7418841 0.307823993 0.001882400
2865.1874029 0.299435093 0.001976600
2864.6331362 0.299541193 0.001670400
2864.0790839 0.299647393 0.001985400
2863.5252458 0.303157793 0.001477800
2862.9715400 0.302895093 0.002043100
2862.4181302 0.302969493 0.001782000
2861.8649343 0.297287893 0.001817900
2861.3119522 0.297604793 0.001635100
2860.7592655 0.297407393 0.001768200
2860.2067106 0.297402993 0.001748200
2859.6543690 0.297590793 0.001665000
2859.1022408 0.303355193 0.001788900
2858.5504074 0.303527393 0.001649900
2857.9987053 0.301020593 0.001739700
2857.4472161 0.300877993 0.001665000
2856.8960213 0.300901193 0.001816900
2856.3449576 0.291102393 0.001786700
2855.7941879 0.290937093 0.001776800
2855.2435491 0.288250493 0.001727700
2854.6932041 0.287976393 0.001886900
2854.1430712 0.288036893 0.001690300
2853.5931503 0.288197293 0.001900100
2853.0433599 0.281517093 0.001813100
2852.4938626 0.281534093 0.001653700
2851.9445770 0.288466393 0.001891500
2851.3955029 0.288302893 0.001855800
2850.8466402 0.288681193 0.001838600
2850.2979887 0.290414193 0.001902000
2849.7495483 0.288678993 0.001923800
2849.2014002 0.286591193 0.001674400
2848.6533817 0.281328693 0.001809900
2848.1055740 0.281262593 0.001804000
2847.5579770 0.281742593 0.001756800
2847.0106715 0.282869193 0.001481900
2846.4634954 0.282726493 0.001591700
2845.9166105 0.292900493 0.001709300
2845.3698548 0.283810493 0.001477000
2844.8233901 0.284073893 0.001688600
2844.2770543 0.284087593 0.001906600
2843.7310092 0.283978193 0.001697600
2843.1851737 0.283890093 0.001798900
2842.6395477 0.286205093 0.001778300
2842.0940503 0.286508893 0.001755700
2841.5488430 0.283066493 0.001707700
2841.0038448 0.288547793 0.001758500
2840.4590557 0.283048193 0.001704200
2839.9144754 0.283371793 0.001748600
2839.3701039 0.285905293 0.001760500
2838.8259411 0.285938893 0.001886600
2838.2820673 0.282053293 0.001754900
2837.7383214 0.281806093 0.001728200
2837.1947838 0.281675493 0.001840300
2836.6515348 0.273730693 0.001691200
2836.1084134 0.278514493 0.001892100
2835.5654999 0.278420193 0.001732100
2835.0228747 0.278644893 0.001779300
2834.4803767 0.269492393 0.001772500
2833.9381666 0.265529493 0.001794800
2833.3961639 0.265784593 0.001780800
2832.8542882 0.265318193 0.001786400
2832.3127000 0.265591493 0.001454000
2831.7713188 0.265635493 0.001659900
2831.2301446 0.264426793 0.001892000
2830.6891771 0.264691493 0.001850800
2830.1484164 0.267269193 0.001776600
2829.6078622 0.264479393 0.001842000
2829.0675145 0.263608593 0.001634700
2828.5273730 0.267897293 0.001918400
2827.9874379 0.261054793 0.001793700
2827.4477088 0.254847193 0.001737100
2826.9081856 0.254811093 0.001631400
2826.3689483 0.260693493 0.001686000
2825.8298367 0.260719893 0.001579200
2825.2909308 0.261164993 0.001648600
2824.7523102 0.261046393 0.001647400
2824.2138151 0.261253293 0.001660500
2823.6756051 0.266009993 0.001780800
2823.1375204 0.265921793 0.001821700
2822.5997205 0.266089293 0.001851600
2822.0621254 0.253429593 0.001807700
2821.5246554 0.250493793 0.001790500
2820.9874697 0.247900293 0.001807700
2820.4504886 0.247900293 0.001726700
2819.9137118 0.247576393 0.001902900
2819.3771393 0.247469593 0.001724100
2818.8407709 0.248539593 0.001666700
2818.3046066 0.249829393 0.001638300
2817.7686462 0.250009593 0.001727200
2817.2328896 0.249952493 0.001772800
2816.6974161 0.242004693 0.001705300
2816.1620667 0.232830993 0.001846900
2815.6269209 0.219267493 0.001543000
2815.0919783 0.219099093 0.001535400
2814.5573183 0.219431293 0.001852600
2814.0227820 0.219620493 0.001708300
2813.4885280 0.224478493 0.001916500
2812.9543976 0.232285993 0.001780500
2812.4205491 0.224438793 0.001671100
2811.8869032 0.224351893 0.001752400
2811.3533807 0.224512593 0.001751900
2810.8201397 0.230103893 0.001777800
2810.2871009 0.222388493 0.001621800
2809.7542642 0.223039393 0.001677600
2809.2216296 0.215092493 0.001611000
2808.6891968 0.214512393 0.001669200
2808.1569659 0.214611993 0.001834000
2807.6249366 0.214298293 0.001670200
2807.0931088 0.208702993 0.001676100
2806.5614825 0.214965093 0.001670300
2806.0300576 0.208619593 0.001679800
2805.4989125 0.202665793 0.001574800
2804.9678898 0.202340893 0.001666600
2804.4370682 0.202533793 0.001739500
2803.9065259 0.202376893 0.001805700
2803.3761058 0.202967493 0.001639200
2802.8459649 0.203316493 0.001634200
2802.3159460 0.206015993 0.001654400
2801.7862059 0.206953993 0.001734500
2801.2566662 0.207479293 0.002002400
2800.7272480 0.212008493 0.001766100
2800.1981084 0.217368193 0.001820800
2799.6691687 0.217156493 0.001934100
2799.1404288 0.212051593 0.001680400
2798.6118885 0.207737193 0.001863000
2798.0835478 0.189563093 0.001583600
2797.5554066 0.189387893 0.001599100
2797.0274647 0.189640393 0.001661400
2796.4997220 0.201226593 0.001846000
2795.9721784 0.201047893 0.001850500
2795.4448338 0.201172793 0.001694000
2794.9177663 0.195169993 0.001957100
2794.3908193 0.190198593 0.001523800
2793.8640710 0.190400793 0.001814800
2793.3375993 0.190121793 0.001857900
2792.8112480 0.190295793 0.001930400
2792.2851730 0.190447493 0.001777000
2791.7592181 0.184620093 0.002163100
2791.2335393 0.179606393 0.002340400
2790.7080584 0.175728693 0.001977100
2790.1826975 0.173492293 0.001784600
2789.6576122 0.169951693 0.001682800
2789.1327245 0.167756093 0.001664100
2788.6080342 0.167570293 0.001771500
2788.0835414 0.169841593 0.001694900
2787.5592457 0.170306493 0.001674800
2787.0351473 0.177376593 0.001763700
2786.5112458 0.176910893 0.001818500
2785.9875413 0.173114893 0.001663000
2785.4640337 0.173362893 0.001661200
2784.9408002 0.179672793 0.001727000
2784.4176858 0.173397193 0.001802900
2783.8947679 0.173542493 0.001780100
2783.3721238 0.171466793 0.001790900
2782.8495985 0.170255793 0.001719200
2782.3273467 0.154600593 0.001746200
2781.8052135 0.152855293 0.001954800
2781.2833537 0.151975393 0.001672100
2780.7616122 0.152143493 0.001559700
2780.2401438 0.152048793 0.001655100
2779.7188709 0.164606893 0.001731300
2779.1977935 0.165189193 0.001589500
2778.6768341 0.164722693 0.001849700
2778.1561472 0.162050693 0.001579000
2777.6356554 0.152570993 0.001852900
2777.1153586 0.137715593 0.001620900
2776.5952567 0.137681493 0.001572900
2776.0753496 0.152587493 0.001862200
