# wavelength_(/cm) continuum_(mJy)
4.9746141 0.565520800
4.9752731 0.565447070
4.9759321 0.565373250
4.9765911 0.565299340
4.9772506 0.565225310
4.9779096 0.565151240
4.9785686 0.565077090
4.9792275 0.565002860
4.9798865 0.564928550
4.9805455 0.564854150
4.9812045 0.564779680
4.9818635 0.564705120
4.9825225 0.564630480
4.9831815 0.564555760
4.9838405 0.564480960
4.9844995 0.564406070
4.9851584 0.564331110
4.9858174 0.564256070
4.9864764 0.564180940
4.9871349 0.564105790
4.9877939 0.564030510
4.9884529 0.563955140
4.9891119 0.563879700
4.9897709 0.563804170
4.9904294 0.563728630
4.9910884 0.563652940
4.9917474 0.563577180
4.9924059 0.563501390
4.9930649 0.563425470
4.9937239 0.563349470
4.9943824 0.563273450
4.9950414 0.563197290
4.9956999 0.563121110
4.9963589 0.563044800
4.9970174 0.562968460
4.9976764 0.562891990
4.9983349 0.562815500
4.9989605 0.562742760
4.9996185 0.562666170
5.0002775 0.562589400
5.1001458 0.555175530
5.1008029 0.555124190
5.1014600 0.555072840
5.1021171 0.555021500
5.1027741 0.554970150
5.1034312 0.554918810
5.1040545 0.554870110
5.1047115 0.554818770
5.1053686 0.554767420
5.1060257 0.554716080
5.1066823 0.554664770
5.1073394 0.554613430
5.1079965 0.554562080
5.1086535 0.554510740
5.1093102 0.554459430
5.1099672 0.554408080
5.1106243 0.554356740
5.1112814 0.554305390
5.1119380 0.554254090
5.1125951 0.554202740
5.1132522 0.554151400
5.1139088 0.554100090
5.1145658 0.554048750
5.1152225 0.553997440
5.1158795 0.553946090
5.1165361 0.553894790
5.1171932 0.553843440
5.1178498 0.553792140
5.1185069 0.553740880
5.1191635 0.553689650
5.1198201 0.553638430
5.1204772 0.553587160
5.1211338 0.553535940
5.1217904 0.553484710
5.1224475 0.553433450
5.1231041 0.553382220
5.1237607 0.553331000
5.1244173 0.553279770
5.1250744 0.553228510
5.1257310 0.553177280
5.1263876 0.553126060
5.1270442 0.553074830
5.1277008 0.553023610
5.1283574 0.552972380
5.1289806 0.552923760
5.1296368 0.552872570
5.1302938 0.552821310
5.1309500 0.552770120
5.1316071 0.552718860
5.1322632 0.552667670
5.1329198 0.552616440
5.1335764 0.552565220
5.1342330 0.552513990
5.1348896 0.552462770
5.1355462 0.552411540
5.1362028 0.552360310
5.1368589 0.552309130
5.1375155 0.552257900
5.1381721 0.552206670
5.1388288 0.552155450
5.1394849 0.552104260
5.1401415 0.552053030
5.1407981 0.552001810
5.1414542 0.551950460
5.1421108 0.551898120
5.1427670 0.551845820
5.1434236 0.551793480
5.1440802 0.551741140
5.1447024 0.551691540
5.1453590 0.551639200
5.1460152 0.551586900
5.1466713 0.551534600
5.1473279 0.551482260
5.1479840 0.551429960
5.1486406 0.551377620
5.1492968 0.551325320
5.1499529 0.551273020
5.1506095 0.551220680
5.1512656 0.551168380
5.1519217 0.551116080
5.1525779 0.551063770
5.1532345 0.551011440
5.1538906 0.550959130
5.1545467 0.550906830
5.1552029 0.550854530
5.1558590 0.550802230
5.1565151 0.550749930
5.1571712 0.550697630
5.1578274 0.550645330
5.1584835 0.550593030
5.1591396 0.550540730
5.1597958 0.550488420
5.1604519 0.550436120
5.1611080 0.550383820
5.1617641 0.550331520
5.1624203 0.550279220
5.1630764 0.550226920
5.1637325 0.550174620
5.1643887 0.550122320
5.1650443 0.550070050
5.1657004 0.550017750
5.1663566 0.549965460
5.1670127 0.549913160
5.1676683 0.549860890
5.1683245 0.549808590
5.1689463 0.549759030
5.1696024 0.549706730
5.1702585 0.549654430
5.1709142 0.549602170
5.1715703 0.549549870
5.1722260 0.549497610
5.1728821 0.549445310
5.1735377 0.549393050
5.1741939 0.549340750
5.1748495 0.549288490
5.1755056 0.549236190
5.1761613 0.549183930
5.1768169 0.549131670
5.1774731 0.549079370
5.1781287 0.549027110
5.1787844 0.548974840
5.1794405 0.548922540
5.1800961 0.548870280
5.1807518 0.548818020
5.1814075 0.548765760
5.1820631 0.548713500
5.1827192 0.548661200
5.1833410 0.548611640
5.1839967 0.548559370
5.1846523 0.548507110
5.1853080 0.548454850
5.1859636 0.548402590
5.1866193 0.548350330
5.1872749 0.548298070
5.1879306 0.548245810
5.1885862 0.548193490
5.1892419 0.548140860
5.1898971 0.548088280
5.1905527 0.548035650
5.1912084 0.547983030
5.1918640 0.547930400
5.1925197 0.547877780
5.1931753 0.547825150
5.1938305 0.547772570
5.1944861 0.547719940
5.1951418 0.547667320
5.1957970 0.547614730
5.1964526 0.547562110
5.1971083 0.547509480
5.1977634 0.547456900
5.1984191 0.547404270
5.1990743 0.547351690
5.1997299 0.547299060
5.2003851 0.547246480
5.2010407 0.547193850
5.2016959 0.547141270
5.2023516 0.547088640
5.2030067 0.547036060
5.2036624 0.546983430
5.2043176 0.546930850
5.2049727 0.546878260
5.2056284 0.546825640
5.2062836 0.546773050
5.2069387 0.546720460
5.2075601 0.546670600
5.2082157 0.546617970
5.2088709 0.546565390
5.2095261 0.546512800
5.2101812 0.546460210
5.2108364 0.546407630
5.2114916 0.546355040
5.2121468 0.546302280
5.2128019 0.546248610
5.2134571 0.546194930
5.2141123 0.546141260
5.2147675 0.546087590
5.2154226 0.546033920
5.2160778 0.545980250
5.2167330 0.545926570
5.2173882 0.545872900
5.2180433 0.545819230
5.2186985 0.545765560
5.2193532 0.545711920
5.2200084 0.545658250
5.2206635 0.545604580
5.2212844 0.545553720
5.2219396 0.545500050
5.2225947 0.545446380
5.2232494 0.545392740
5.2239046 0.545339070
5.2245598 0.545285400
5.2252145 0.545231760
5.2258697 0.545178090
5.2265244 0.545124460
5.2271795 0.545070790
5.2278342 0.545017150
5.2284894 0.544963480
5.2291441 0.544909850
5.2297993 0.544856180
5.2304540 0.544802540
5.2311087 0.544748910
5.2317638 0.544695240
5.2324185 0.544641610
5.2330732 0.544587970
5.2337279 0.544534340
5.2343831 0.544480670
5.2350378 0.544427030
5.2356925 0.544373470
5.2363472 0.544320340
5.2370019 0.544267210
5.2376571 0.544214040
5.2383118 0.544160910
5.2389665 0.544107770
5.2396212 0.544054640
5.2402759 0.544001510
5.2409306 0.543948380
5.2415853 0.543895250
5.2422400 0.543842120
5.2428946 0.543788980
5.2435493 0.543735850
5.2441697 0.543685510
5.2448244 0.543632380
5.2454786 0.543579280
5.2461338 0.543526110
5.2467880 0.543473020
5.2474427 0.543419890
5.2480974 0.543366760
5.2487516 0.543313660
5.2494068 0.543260490
5.2500610 0.543207400
5.2507153 0.543154310
5.2513700 0.543101170
5.2520247 0.543048040
5.2526789 0.542994950
5.2533331 0.542941860
5.2539883 0.542888690
5.2546425 0.542835590
5.2552967 0.542782500
5.2559509 0.542729410
5.2566056 0.542676280
5.2572603 0.542623140
5.2578802 0.542572840
5.2585349 0.542519710
5.2591891 0.542466580
5.2598433 0.542412770
5.2604976 0.542358950
5.2611523 0.542305100
5.2618065 0.542251290
5.2624607 0.542197470
5.2631149 0.542143660
5.2637691 0.542089840
5.2644234 0.542036030
5.2650781 0.541982180
5.2657323 0.541928360
5.2663865 0.541874550
5.2670407 0.541820740
5.2676950 0.541766920
5.2683492 0.541713110
5.2690029 0.541659330
5.2696571 0.541605520
5.2703114 0.541551710
5.2703114 0.541551710
5.3083410 0.538387050
5.3725060 0.533008670
5.4350157 0.527688190
5.4960450 0.522423090
5.5557720 0.517214060
5.6143556 0.512060620
5.6718790 0.506945270
5.7283792 0.501885230
5.7838855 0.496890630
5.8384275 0.491968820
5.8920355 0.487109990
5.9447384 0.482294180
5.9965670 0.477574780
6.0475492 0.472928540
6.0977163 0.468326320
6.1470970 0.463810060
6.1957216 0.459376220
6.2436190 0.454977340
6.2908196 0.450682120
6.3373528 0.446429420
6.3832480 0.442242490
6.4285350 0.438141460
6.4732437 0.434068520
6.5174030 0.430093770
6.5610437 0.426131120
6.6041946 0.422277720
6.6468860 0.418423520
6.6891470 0.414674090
6.7310076 0.410927150
6.7724940 0.407270550
6.8136206 0.403604320
6.8543930 0.400052880
6.8948164 0.396490490
6.9348955 0.393019350
6.9746350 0.389536120
7.0140390 0.386162410
7.0531135 0.382790320
7.0918627 0.379480550
7.1302905 0.376213300
7.1684027 0.372965240
7.2062044 0.369807620
7.2436990 0.366638970
7.2808930 0.363560970
7.3177890 0.360490340
7.3543940 0.357467710
7.3907113 0.354506240
7.4267464 0.351529290
7.4625040 0.348662820
7.4979877 0.345799300
7.5332040 0.342956330
7.5681570 0.340198250
7.6028514 0.337423140
7.6372920 0.334714410
7.6714830 0.332052100
7.7054300 0.329375870
7.7391367 0.326786140
7.7726097 0.324220030
7.8058520 0.321645280
7.8388690 0.319157560
7.8716660 0.316686890
7.9042473 0.314211790
7.9366174 0.311810740
7.9687815 0.309432670
8.0007440 0.307047990
8.0325100 0.304729070
8.0640830 0.302442310
8.0954700 0.300140160
8.1266750 0.297896410
8.1577015 0.295698830
8.1885570 0.293486660
8.2192420 0.291305130
8.2497650 0.289184110
8.2801300 0.287060170
8.3103410 0.284938370
8.3404030 0.282880000
8.3703190 0.280841890
8.4000970 0.278789900
8.4297410 0.276774080
8.4592500 0.274813540
8.4886280 0.272845910
8.5178760 0.270877120
8.5469930 0.268962910
8.5759810 0.267076430
8.6048390 0.265180430
8.6335720 0.263290120
8.6621760 0.261473480
8.6906540 0.259658000
8.7190075 0.257833820
8.7472360 0.256027100
8.7753410 0.254291140
8.8033240 0.252547100
8.8311840 0.250794370
8.8589230 0.249075610
8.8865410 0.247403660
8.9140415 0.245730100
8.9414220 0.244049810
8.9686850 0.242396140
8.9958315 0.240795100
9.0228615 0.239193640
9.0497760 0.237584730
9.0765760 0.235980520
9.1032620 0.234454310
9.1298350 0.232922030
9.1562980 0.231383600
9.1826480 0.229851010
9.2088870 0.228364760
9.2350180 0.226901680
9.2610390 0.225433850
9.2869520 0.223959410
9.3127575 0.222513860
9.3384590 0.221118420
9.3640530 0.219718000
9.3895440 0.218311910
9.4149290 0.216913690
9.4402120 0.215555360
9.4653930 0.214221530
9.4904730 0.212882920
9.5154520 0.211540050
9.5403320 0.210213850
9.5651130 0.208930660
9.5897960 0.207657560
9.6143810 0.206379910
9.6388700 0.205098430
9.6632630 0.203834730
9.6875620 0.202620760
9.7117670 0.201407680
9.7358780 0.200189890
9.7598970 0.198968620
9.7838260 0.197757550
9.8076640 0.196605690
9.8314110 0.195450100
9.8550700 0.194291650
9.8786400 0.193128640
9.9021230 0.191967620
9.9255200 0.190867150
9.9488320 0.189768460
9.9720570 0.188666070
9.9952000 0.187560840
10.0182590 0.186452930
10.0412350 0.185387880
10.0641310 0.184343140
10.0869450 0.183295850
10.1096790 0.182246500
10.1323350 0.181193560
10.1549110 0.180155280
10.1774120 0.179154470
10.1998350 0.178160680
10.2221820 0.177164600
10.2444550 0.176165290
10.2666530 0.175163320
10.2887780 0.174189080
10.3108300 0.173243320
10.3328110 0.172298340
10.3547210 0.171351550
10.3765620 0.170401750
10.3983330 0.169452950
10.4200350 0.168526970
10.4416690 0.167631680
10.4632380 0.166732870
10.4847410 0.165832610
10.5061780 0.164930320
10.5275520 0.164025150
10.5488610 0.163147630
10.5701080 0.162293570
10.5912930 0.161441020
10.6124190 0.160586300
10.6334830 0.159729900
10.6544880 0.158870490
10.6754340 0.158024090
10.6963230 0.157211100
10.7171550 0.156402070
10.7379320 0.155590450
10.7586540 0.154776950
10.7793200 0.153961730
10.7999330 0.153149970
10.8204930 0.152362970
10.8410000 0.151595240
10.8614540 0.150824820
10.8818570 0.150052540
10.9022060 0.149278680
10.9225030 0.148503160
10.9427490 0.147737350
10.9629420 0.147000900
10.9830840 0.146271670
11.0031760 0.145540210
11.0232140 0.144807210
11.0432030 0.144072020
11.0631410 0.143335230
11.0830280 0.142608260
11.1028650 0.141916890
11.1226520 0.141224870
11.1423870 0.140531080
11.1620750 0.139835580
11.1817120 0.139138680
11.2013000 0.138441350
11.2208390 0.137747440
11.2403280 0.137092280
11.2597690 0.136436680
11.2791610 0.135779230
11.2985050 0.135120560
11.3178010 0.134461160
11.3370480 0.133799410
11.3562470 0.133140930
11.3754000 0.132511070
11.3945040 0.131890320
11.4135610 0.131268450
11.4325710 0.130646220
11.4515340 0.130021630
11.4704510 0.129396020
11.4893210 0.128769980
11.5081450 0.128155630
11.5269230 0.127569700
11.5456540 0.126982170
11.5643410 0.126393540
11.5829810 0.125804060
11.6015780 0.125213400
11.6201280 0.124621330
11.6386330 0.124028350
11.6570940 0.123460120
11.6755100 0.122903470
11.6938820 0.122348580
11.7122100 0.121792350
11.7304940 0.121234780
11.7487340 0.120676370
11.7669300 0.120117080
11.7850830 0.119556940
11.8031930 0.119022350
11.8212600 0.118495160
11.8392850 0.117970700
11.8572650 0.117445480
11.8752060 0.116919280
11.8931030 0.116391500
11.9109570 0.115863410
11.9287710 0.115337040
11.9465430 0.114822600
11.9642730 0.114324230
11.9819620 0.113829560
11.9996110 0.113334130
12.0172180 0.112837900
12.0347850 0.112341040
12.0523110 0.111843550
12.0697970 0.111345440
12.0872440 0.110847820
12.1046500 0.110374010
12.1220170 0.109908010
12.1393450 0.109441630
12.1566320 0.108974250
12.1738820 0.108505880
12.1910920 0.108036980
12.2082630 0.107567630
12.2253960 0.107097270
12.2424910 0.106637900
12.2595480 0.106189380
12.2765660 0.105750180
12.2935490 0.105310220
12.3104920 0.104870040
12.3273980 0.104429610
12.3442670 0.103987830
12.3610990 0.103545270
12.3778950 0.103102700
12.3946550 0.102661660
12.4113780 0.102243300
12.4280640 0.101830270
12.4447150 0.101416820
12.4613300 0.101002190
12.4779110 0.100587180
12.4944550 0.100171840
12.5109630 0.099755283
12.5274380 0.099338322
12.5438780 0.098925089
12.5602830 0.098521292
12.5766540 0.098129961
12.5929900 0.097740802
12.6092920 0.097351322
12.6255610 0.096960760
12.6417960 0.096569921
12.6579980 0.096178801
12.6741680 0.095786691
12.6903020 0.095394356
12.7064060 0.095004771
12.7224750 0.094633253
12.7385140 0.094265412
12.7545190 0.093899423
12.7704930 0.093532608
12.7864340 0.093165337
12.8023450 0.092797846
12.8182240 0.092429712
12.8340720 0.092060911
12.8498880 0.091692023
12.8656730 0.091322797
12.8814290 0.090973481
12.8971540 0.090629736
12.9128470 0.090285502
12.9285130 0.089940565
12.9441470 0.089595502
12.9597520 0.089249893
12.9753280 0.088903706
12.9908730 0.088557384
13.0063910 0.088210415
13.0218790 0.087865698
13.0373380 0.087526419
13.0527690 0.087203254
13.0681720 0.086879695
13.0835470 0.086556033
13.0988940 0.086231632
13.1142130 0.085906860
13.1295040 0.085581972
13.1600060 0.084930315
13.1752160 0.084604234
13.1903990 0.084282033
13.2055570 0.083968008
13.2206870 0.083664387
13.2357920 0.083360077
13.2508700 0.083055681
13.2659230 0.082750794
13.2809510 0.082445344
13.2959520 0.082139837
13.3408080 0.081220655
13.3705880 0.080621739
13.4002720 0.080050354
13.4150780 0.079764235
13.4446200 0.079190646
13.4593560 0.078903620
13.4740680 0.078615746
13.4887580 0.078327706
13.5034260 0.078039459
13.5180710 0.077751380
13.5472950 0.077200384
13.5618730 0.076931694
13.5764310 0.076662925
13.6054820 0.076123784
13.6199750 0.075853800
13.6344480 0.075583259
13.6489000 0.075312669
13.6777430 0.074769939
13.7637960 0.073226893
13.7780710 0.072972894
13.8065650 0.072464277
13.8207850 0.072209350
13.8633350 0.071446132
13.8916130 0.070959503
13.9057270 0.070721849
13.9198240 0.070483358
13.9339040 0.070244817
13.9479680 0.070005855
13.9620130 0.069766565
13.9760460 0.069527130
13.9900590 0.069286983
